[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Jellyfin-Android-_v2.6.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
6c9f2c55772e826d    4 of  14   androidx/compose/ui/input/key/KeyEvent
9bec79bdb1b3a82e    6 of   6   androidx/lifecycle/ViewTreeLifecycleOwner
34f6277fc17193cd    9 of  12   androidx/compose/material/OutlinedTextFieldKt$OutlinedTextField$3$1
52c0556247ccce42    8 of  20   androidx/compose/foundation/BorderStroke
779d05a8607502ca    5 of   5   com/google/android/datatransport/runtime/scheduling/jobscheduling/Uploader_Factory
6922a3b213a42d13    8 of  52   com/google/android/gms/common/api/internal/zaad
7f6dbe2da0651a33    3 of 254   androidx/compose/ui/platform/ViewLayer
6fbf5bd7876f6d75    5 of   7   androidx/emoji2/text/EmojiCompatInitializer$LoadEmojiCompatRunnable
93b4ec80a2314d4a    1 of   5   androidx/compose/animation/core/VectorizedFiniteAnimationSpec
3eda3f61484846ee    4 of  12   androidx/compose/foundation/layout/CrossAxisAlignment$Companion
6d7f022e048c5f38    2 of   5   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$1
d9d504a05b788cfa   15 of  66   com/google/android/gms/common/internal/GmsClientSupervisor
559df7e2b08efd79   11 of  24   kotlinx/coroutines/flow/internal/ChannelFlowOperator
4648bffe7b492b26    1 of   3   kotlinx/coroutines/flow/StartedEagerly
73dff51890413b96    8 of  33   androidx/mediarouter/media/MediaRouteDiscoveryRequest
49d89966122751f9    1 of   3   org/koin/core/scope/Scope$resolveInstance$1
83fe90192d021983    2 of   6   leakcanary/internal/InternalLeakCanary$onRetainInstanceListener$2
777881b51a63cbc3    1 of   1   kotlinx/coroutines/Job
4a1feba3d960c79f  151 of 517   androidx/compose/material/TextFieldDefaults
7982c4f0bf71297c    2 of   7   kotlinx/coroutines/Unconfined
300bd042a689c6ea    2 of  21   androidx/compose/ui/text/input/TextFieldValue$Companion$Saver$2
22fc582f8c14698e    5 of   5   org/koin/core/definition/BeanDefinition$toString$defOtherTypes$typesAsString$1
4c17a97ff54b494e  167 of 653   androidx/mediarouter/media/GlobalMediaRouter
28dfd47cdbe756d8   11 of  24   androidx/core/view/SoftwareKeyboardControllerCompat$Impl20
1529d57a476dca6c    4 of  14   androidx/compose/ui/graphics/BlockGraphicsLayerModifier
f8e679fdbcc5280f   38 of 166   androidx/collection/MutableLongSet
3d9631bbed4af5d1   20 of  26   androidx/compose/runtime/CompositionLocalMapKt
6daff926af8cbf5f   14 of 115   androidx/compose/ui/text/input/EditingBuffer
3244e188aad56466    6 of  12   androidx/compose/foundation/gestures/TapGestureDetectorKt$detectTapAndPress$2$1$2
f90b2050285374c7    2 of   6   io/ktor/client/utils/SharedCollectionsKt
27a11b05bb80d764    3 of   6   leakcanary/LazyForwardingEventListener
9009f2f983fee8a8    8 of  39   androidx/compose/ui/ComposedModifierKt
263a69659dfe24c1   25 of 124   kotlinx/coroutines/intrinsics/UndispatchedKt
8de8237dd9ad3e0e    5 of   5   kotlin/sequences/GeneratorSequence
12a49190ee188dab    2 of   9   shark/AndroidReferenceMatchers$CLIPBOARD_EX_MANAGER$add$2
0c3bdc25e078f72e    9 of  55   org/koin/core/module/ModuleKt
2fb98b5c89242e49    2 of   4   androidx/compose/animation/core/VectorConvertersKt$OffsetToVector$1
64ab7bfa975feb20    3 of   3   shark/AndroidReferenceMatchers$ACCOUNT_MANAGER__AMS_TASK__RESPONSE
013f7ab7002d537e    2 of   3   com/google/android/gms/dynamite/zze
d0243150e2e43cdc    3 of   8   kotlinx/coroutines/scheduling/DefaultScheduler
aa9d40f289c45c02    3 of   3   androidx/compose/ui/layout/ContentScale$Companion$Fit$1
b5381bcb3d4e8eed    2 of   4   leakcanary/AppWatcher$objectWatcher$3
dd96fc90c41fa62e    1 of   1   androidx/compose/ui/text/input/VisualTransformation
bb27b2f622468dc7    3 of   8   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/BufferIterator
e040223775566916   26 of 182   com/google/android/gms/internal/cast/zzvk
5b864ba2b1a9f5df   17 of  71   androidx/tracing/Trace
8957eb574296308a  101 of 343   androidx/compose/runtime/snapshots/MutableSnapshot
105a37b9db49ab52    4 of   8   io/ktor/client/features/HttpRedirect
fab85962631d6687    5 of   6   androidx/compose/runtime/Invalidation
101878a8e5255ec3    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingSemantics$1
ac623fc453b8cc98    4 of  44   androidx/compose/ui/text/font/AndroidFontLoader
2f03cef3f3f9bdfc    1 of   6   androidx/compose/foundation/gestures/TapGestureDetectorKt$NoPressGesture$1
272ba0f217cc5738   60 of 145   androidx/compose/ui/platform/AbstractComposeView
f052076aecca9c6a   68 of 126   androidx/compose/runtime/SlotWriter$Companion
35824eb9f7a9a3e2    4 of   4   androidx/compose/ui/platform/InspectableModifier
4d69d4bf570e2d5e    1 of   1   androidx/lifecycle/SavedStateHandleSupport$DEFAULT_ARGS_KEY$1
3d308361a56a7677   74 of 184   com/google/android/gms/internal/cast/zzo
e511da8a193ef4ac    2 of   6   io/ktor/util/AttributesJvmKt
040cf0d88742f669    3 of  11   com/google/android/gms/internal/cast/zzog
c57217ea6db28b82   11 of  25   androidx/compose/runtime/changelist/Operation$PostInsertNodeFixup
dc62e9e6c1506eda    1 of  11   com/google/android/gms/dynamite/zzj
7c90639f29bc4622    4 of   6   leakcanary/ActivityWatcher
1e93642917f570ab   14 of  76   androidx/compose/ui/text/font/FontListFontFamilyTypefaceAdapter
682546973b3f4957   11 of  11   androidx/compose/foundation/layout/WrapContentElement$Companion
8d74250c2c0823de    6 of   7   androidx/compose/ui/node/NodeCoordinator$drawBlock$1
15a98b263e2e9308   23 of  37   androidx/compose/material/ContentAlpha
d0a4471ce9bd0597   12 of  21   androidx/room/RoomDatabase$JournalMode
20d3e349d1ad55df    3 of   6   kotlinx/coroutines/Empty
cdd837959e6f6a4f    2 of   4   androidx/compose/foundation/text/CoreTextFieldKt$CoreTextField$3$invoke$$inlined$onDispose$1
46a3c6a0510db64a    6 of  54   kotlinx/coroutines/channels/ConflatedBufferedChannel
0d3d5abe1c442607    3 of   3   shark/AndroidReferenceMatchers$LEAK_CANARY_HEAP_DUMPER
3cdcc61acec02c88    3 of   3   shark/AndroidReferenceMatchers$UI_MODE_MANAGER
91fe62145a5ccda3    5 of   8   io/ktor/util/collections/CollectionUtilsKt
d2e59ba327854be3    3 of  55   org/jellyfin/sdk/model/ServerVersion
87dcf262b08e0148    3 of   5   androidx/compose/runtime/ParcelableSnapshotMutableIntState
f497ddf3b18d5c1c   20 of  71   androidx/core/content/res/TypedArrayUtils
2eb06f9291193344  109 of 205   androidx/compose/runtime/SlotTableKt
78ca8bd8fb99bc76    3 of  10   androidx/compose/ui/autofill/AutofillTree
7c7ca2ef9c15b9fd    4 of  28   androidx/emoji2/text/EmojiCompat$CompatInternal19
c5236f15591f2a5d    6 of   7   androidx/fragment/app/SpecialEffectsController$Operation$LifecycleImpact
c04ed985f36a734a    4 of  15   androidx/compose/foundation/relocation/BringIntoViewResponderKt
157e8441aa246c1a    6 of  10   androidx/compose/ui/platform/WindowInfoImpl
8e307f243f7efacf   10 of  21   androidx/arch/core/internal/SafeIterableMap$ListIterator
addc992f6dcb805a    6 of  10   kotlinx/coroutines/CoroutineStart$WhenMappings
bdf0199154eb82ca   18 of 209   kotlin/jvm/internal/TypeIntrinsics
b3b6d65e343b1725    2 of  13   androidx/compose/foundation/layout/BoxScopeInstance
de46ba6dee0f04d5   48 of  81   androidx/compose/runtime/BroadcastFrameClock
b19e076b96fd21d4    1 of   3   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$ProvideAndroidCompositionLocals$1$1
25e6792a08a29e03    2 of   6   androidx/compose/foundation/gestures/UpdatableAnimationState$Companion
14fdd9957fa15551    3 of   3   shark/AndroidReferenceMatchers$XIAMI__RESOURCES_IMPL
32528b75da8be6d4    8 of  13   androidx/compose/ui/text/font/AndroidFontUtils_androidKt
8cef8d2a97ccfb6d    3 of   3   androidx/compose/foundation/text/TextFieldSizeKt$textFieldMinSize$1$1$1
d185c69626a729b3    4 of   4   leakcanary/internal/HandlersKt$mainHandler$2
e74399c14b62adea   13 of  13   com/google/android/gms/cast/zzax
352bfa9838353a66    5 of  14   shark/AndroidReferenceMatchers
eae45a54c09ee229    8 of  10   androidx/lifecycle/ProcessLifecycleInitializer
ff61b5ee386366b3   30 of 110   androidx/compose/runtime/collection/IdentityArrayMap
b3b1a9f466938be0   26 of  44   androidx/compose/animation/core/AnimationVector4D
bbcabcb22f2fa10f    4 of  18   kotlin/collections/MapsKt__MapWithDefaultKt
a314b1f8cac19190    2 of   7   shark/AndroidReferenceMatchers$MEDIA_SCANNER_CONNECTION$add$1
8bc7ee4e5df1f352    1 of   1   kotlinx/coroutines/flow/SharingConfig
c5bca26058e891ce    2 of   2   kotlin/sequences/SequencesKt__SequencesKt$generateSequence$2
fd812ecc5c5a6482    2 of   3   io/ktor/client/features/websocket/WebSocketCapability
01bd29a31270a1be    6 of  39   kotlinx/coroutines/flow/StateFlowKt
7aa5c187511985ec   12 of  12   androidx/compose/ui/graphics/vector/VectorComponent$drawVectorBlock$1
91055c303e99de78    3 of   3   com/google/android/gms/common/api/GoogleApi$Settings
36954b379f174a37   17 of  44   kotlinx/coroutines/channels/ChannelKt
50303d020733f9d1   23 of 116   androidx/compose/ui/graphics/AndroidPath
e233da9a0a9d8bbc    7 of  29   androidx/compose/ui/text/android/PaintExtensionsKt
4f92e6d63a0177f3  333 of 1129   androidx/compose/ui/node/LayoutNode
056a96b815e587bf    1 of  10   kotlinx/coroutines/EventLoopImplPlatform
fd61d30ad0b4ab4f    5 of  10   androidx/compose/foundation/text/CoreTextFieldKt$CoreTextField$2$2
eb8acdf20ada3a5a    8 of  12   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$ProvideAndroidCompositionLocals$3
d162dedcc533c3e3   27 of  53   com/google/android/gms/dynamite/zzb
c3d5eeb446ba2f83    2 of   4   shark/AndroidObjectInspectors$APPLICATION_PACKAGE_MANAGER
bb49b8f02a048f4a    4 of   4   io/ktor/client/HttpClientConfig$engineConfig$2
6b42659922d758ac    2 of  28   io/ktor/util/LRUCache
c1af9ba576d9fcd0    4 of   4   io/ktor/client/HttpClient$special$$inlined$shared$1
1ed64a4a86d8d30a    4 of   4   io/ktor/client/HttpClientConfig$install$3$attributes$1
5a5bbbf85f0a752d    4 of   4   androidx/compose/foundation/text/EmptyMeasurePolicy$placementBlock$1
eaffd3c8a36fb8d5    1 of   5   androidx/compose/runtime/SnapshotLongStateKt__SnapshotLongStateKt
6c89d88ce0b54455    2 of   6   androidx/compose/ui/text/input/TextFieldValue$Companion$Saver$1
85b526359ad33e6a   36 of  54   leakcanary/AndroidLeakFixes$Companion
e2824e87ccaa3bbd   27 of  73   androidx/compose/foundation/text/TextFieldKeyInput
9f42fa5933308c4d    2 of  18   androidx/compose/ui/unit/DensityImpl
20fcb502a9c86e86   23 of 386   androidx/compose/animation/EnterExitTransitionKt
2c2d6ce2eb8fc306    4 of   7   androidx/compose/animation/core/MutatorMutex$Mutator
7949ee1b08d57cef    5 of  33   leakcanary/LeakCanary
f9eed80e9e90fe80    3 of  82   androidx/compose/runtime/snapshots/SnapshotWeakSet
624520cde859bd99    7 of  19   leakcanary/AndroidLeakFixes$TEXT_LINE_POOL$apply$1
22ac0a477530f5cd   40 of 189   androidx/compose/runtime/snapshots/SnapshotIdSet
d9db935c22c3f884    1 of   5   androidx/compose/foundation/shape/CornerSizeKt$ZeroCornerSize$1
e24d87ece48922b3    5 of  13   leakcanary/internal/activity/LeakActivity$Companion
640a76f008160e3a    4 of  29   androidx/emoji2/text/EmojiCompat$Config
7e0527fd758e50b7   18 of 125   org/koin/core/module/Module
7cf3e0c8f77a48d9    3 of   3   org/jellyfin/sdk/discovery/DiscoveryService$localServerDiscovery$2
6d995c6ad2e24bd1    3 of  11   io/ktor/client/utils/CoroutineDispatcherUtilsKt
d71579fe692c27ef    6 of   6   androidx/compose/foundation/FocusableInNonTouchMode
fa5ffc8d005a57d2   11 of  57   kotlin/coroutines/intrinsics/IntrinsicsKt__IntrinsicsJvmKt
05298fab7bcfd866    4 of  21   kotlinx/coroutines/Job$DefaultImpls
df41822ba3ad8e8f    6 of   6   androidx/compose/runtime/snapshots/SnapshotStateObserver$applyObserver$1
a7f6c57bb5ae7ce1    4 of   7   androidx/compose/ui/input/pointer/PointerType$Companion
fb659e39588f928f   22 of  39   androidx/compose/ui/text/style/TextAlign
84c9a0a9e720ff1b    7 of   7   androidx/savedstate/ViewTreeSavedStateRegistryOwner$findViewTreeSavedStateRegistryOwner$2
b1abdeaf95a6de80    2 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetViewConfiguration$1
ba06ee703454efc2    4 of  16   androidx/compose/runtime/StaticValueHolder
79c9c03fb9f81c51  166 of 244   androidx/compose/ui/text/SpanStyleKt
95309f5cd213d8e4    2 of   3   androidx/compose/foundation/layout/CrossAxisAlignment$CenterCrossAxisAlignment
d508a67d481d1259    4 of   7   androidx/compose/ui/draw/EmptyBuildDrawCacheParams
c12d194c9351e634    2 of   2   com/google/android/gms/internal/cast/zzhs
5358fb0f5b1fd42d    2 of  56   mu/internal/KLoggerNameResolver
bdb1dc01151b2ecd    1 of  14   androidx/compose/animation/SplineBasedDecayKt
3c3e915d81be72a8    2 of   4   androidx/compose/material/ripple/RippleThemeKt$LocalRippleTheme$1
d816a97d0b663014    1 of  11   org/slf4j/helpers/NOPMDCAdapter
87088a72a801fe27   11 of  27   androidx/compose/ui/text/style/TextOverflow
62af2861a9f090ed    2 of  14   androidx/compose/ui/Modifier$Element
e54d387290e9d22f    5 of   6   androidx/compose/ui/text/input/VisualTransformation$Companion
f612e89cd67dd150   15 of  24   androidx/compose/ui/CombinedModifier
350ddf0c4780c552   18 of  44   androidx/compose/ui/graphics/vector/ImageVector
656ddca1d2e33c2a   11 of  13   androidx/emoji2/text/EmojiCompatInitializer$BackgroundDefaultLoader
03542f497676a7bd   10 of  40   kotlin/jvm/internal/FunctionReference
4e50bf1df214167a    3 of   3   androidx/compose/ui/platform/AndroidComposeView$focusOwner$1
d7ac890acc0b9cb5    1 of   5   androidx/compose/foundation/gestures/DragGestureDetectorKt$HorizontalPointerDirectionConfig$1
b03292a9e7089dbb    8 of  37   androidx/compose/ui/graphics/AndroidImageBitmap_androidKt
4287b1c9c5ea8d49    2 of   3   androidx/lifecycle/viewmodel/CreationExtras$Empty
ad176c0d8cbe4cc2    1 of   7   androidx/compose/runtime/ParcelableSnapshotMutableIntState$Companion$CREATOR$1
ca946529c78715d1    3 of   3   androidx/compose/ui/text/platform/ImmutableBool
45a8798962dc2a53   17 of 101   kotlinx/coroutines/JobKt__JobKt
d5b5e8f3087eff4b   24 of  68   com/google/android/gms/internal/cast/zzal
9b6d8507e33afb0f    9 of 166   androidx/collection/MutableIntSet
4e8f681f561dc35a    4 of   5   androidx/compose/ui/layout/AlignmentLineKt
cf39506f1a3d81bf    8 of  87   androidx/compose/ui/graphics/Color$Companion
c6c11d6d85ff864a    1 of   3   androidx/compose/ui/node/CompositionLocalConsumerModifierNodeKt
bee54c94311c1fdd   15 of  61   androidx/lifecycle/viewmodel/internal/ViewModelImpl
5608df3735cd85ec    2 of   4   androidx/compose/runtime/DisposableEffectScope
8d6784b25699def9    3 of   4   androidx/fragment/app/FragmentLifecycleCallbacksDispatcher$FragmentLifecycleCallbacksHolder
f06be667f1bc58d4    1 of   1   kotlinx/coroutines/JobCancellingNode
6a44c7803d9a9144    2 of   3   androidx/compose/ui/graphics/colorspace/Adaptation$Companion$Bradford$1
3290bf4e70314348    5 of   5   androidx/compose/material/ElevationOverlayKt$LocalAbsoluteElevation$1
74ec190cc6054aa1    8 of  22   androidx/compose/ui/text/style/ColorStyle
a5f216f2c694a869  275 of 937   androidx/compose/runtime/CompositionImpl
6a8c95b855ced268   22 of  69   kotlinx/serialization/json/JsonBuilder
a65d5d53f808e38d    4 of   4   androidx/compose/foundation/relocation/BringIntoViewResponder_androidKt
d6c22f8aa01221c8    1 of   1   kotlinx/coroutines/CoroutineExceptionHandler
81e577d17fe342a6   10 of  30   kotlinx/coroutines/CoroutineScopeKt
79ac81add0c73e77    3 of  10   androidx/room/InvalidationLiveDataContainer
8ad2f84dda074aa0    6 of  13   kotlinx/coroutines/internal/LimitedDispatcher$Worker
ea76f55250c0cd21    2 of   2   org/jellyfin/mobile/MainViewModel$refreshServer$1
5bbc4171722e7fdd    9 of  36   androidx/compose/ui/input/key/KeyInputElement
0c1249459285a08e   14 of 333   kotlin/text/StringsKt__StringsJVMKt
02b7d727ce798c8a    1 of   3   shark/ObjectInspectors$CLASSLOADER
35902277c81dd241    1 of   1   com/google/android/gms/internal/cast/zzix
aa061bbaaea69ccf   18 of  62   com/google/android/gms/common/stats/ConnectionTracker
6692cd3b6367989f    2 of   3   androidx/compose/runtime/saveable/SaverKt
c115a702b70a4eea    5 of  29   androidx/compose/material/ripple/RippleAlpha
d13bbfeb3806b0ee   25 of  33   androidx/compose/foundation/layout/SpacerKt
7d5be09ad1f9c4a3   15 of  17   org/jellyfin/mobile/JellyfinApplication
a98e9d583b224288    2 of   4   androidx/compose/animation/core/VectorConvertersKt$SizeToVector$1
ca0a1645178e1039    2 of   4   androidx/compose/ui/input/nestedscroll/NestedScrollNodeKt$ModifierLocalNestedScroll$1
83349f6897ce51d2   94 of 337   com/google/android/gms/common/internal/BaseGmsClient
d43de37fe1971133   99 of 215   androidx/compose/animation/CrossfadeKt
8131efc59e2bd226    2 of  25   androidx/core/view/AccessibilityDelegateCompat$AccessibilityDelegateAdapter
5f863d3906e5ddf7    3 of   4   leakcanary/ServiceWatcher$activityThreadInstance$2
500880fc6947691f    4 of   4   leakcanary/internal/ObjectsKt$NO_OP_HANDLER$1
5de2428381a4902a    1 of   7   androidx/activity/ComponentActivity$defaultViewModelProviderFactory$2
a297bbda1a27f81b   43 of  51   androidx/compose/ui/text/MultiParagraphIntrinsics
77927a71d198b5a3    7 of  10   kotlinx/coroutines/ThreadLocalEventLoop
cfdb95d621aa255b    2 of  10   leakcanary/GcTrigger$Default
c8802a2e3fe44dd2    3 of   3   androidx/compose/foundation/text/CoreTextFieldKt$CoreTextField$2$1
d85517d195564c04    1 of   1   com/google/android/gms/common/api/Api$ApiOptions
5d52c6dc6d82cf15   33 of  43   androidx/compose/ui/text/android/LayoutIntrinsicsKt
ca1c406eecde22a7    1 of   2   androidx/compose/foundation/text/CoreTextFieldKt$CoreTextField$4$invoke$$inlined$onDispose$1
68b82b3075a2b531   42 of  49   org/jellyfin/mobile/ui/screens/connect/ConnectScreenKt$ConnectScreen$1
8f3ca85a8bbcc1b6    2 of   4   shark/AndroidReferenceMatchers$Companion$ALWAYS$1
10d89a02b921a467  425 of 1011   androidx/compose/runtime/SlotWriter
dfe00144357cfc46   19 of  19   androidx/compose/ui/graphics/SimpleGraphicsLayerModifier$layerBlock$1
9418f43c22412c67    6 of   6   androidx/room/RoomMasterTable
f6bddf4051b2e2ed    3 of   3   shark/AndroidReferenceMatchers$MEDIA_SCANNER_CONNECTION
97de373387124b0f    4 of  15   androidx/compose/material/ElevationOverlayKt
136df47810e5afcd    6 of 126   org/jellyfin/mobile/utils/SystemUtilsKt
ea4fc859d99a3f56    3 of  15   com/google/android/gms/common/api/internal/ApiKey
f0765ebc5047ba9d    3 of   3   com/google/android/datatransport/runtime/SendRequest
858ec93e177f9ee5    2 of   3   androidx/emoji2/text/EmojiCompat$CompatInternal19$1
5cb62aaab42cf634    2 of  34   leakcanary/AndroidLeakFixes$SPELL_CHECKER
bff834806843610e   29 of  86   com/google/android/gms/internal/cast/zzdd
cf7adbe4780bd215    2 of   4   kotlinx/coroutines/ChildHandleNode
47d360327e7985f7    6 of  20   org/koin/core/definition/BeanDefinitionKt
462d437ad30113a0    1 of  19   androidx/compose/ui/text/font/AsyncTypefaceCache$AsyncTypefaceResult
86ace408c8beb3ee    2 of   2   com/google/android/gms/internal/cast/zzho
