[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/MyExpenses-_r879-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
062c22e63947f489   14 of  45   androidx/compose/ui/unit/IntOffsetKt
faf697e7159cb185    3 of   6   androidx/compose/runtime/GapRememberObserverHolder
f968e94fecaab584    3 of   4   androidx/fragment/app/FragmentLifecycleCallbacksDispatcher$FragmentLifecycleCallbacksHolder
98df0e1e1aa92562   11 of  17   androidx/compose/foundation/layout/FlowRowOverflow
acdee4e066d7e7e2   79 of 522   androidx/compose/ui/graphics/layer/GraphicsLayer
277202c92b7dc7ca    1 of   6   org/totschnig/myexpenses/fragment/OnboardingUiFragment_MembersInjector
93d6f98fc6e505b1    2 of 127   org/totschnig/myexpenses/viewmodel/data/Transaction2$Companion
79e1501833bb5352    5 of   7   androidx/compose/ui/unit/LayoutDirection
3256db2e3cdf3cb6   16 of 202   org/totschnig/myexpenses/util/Utils
fd16519ff34056da    1 of   1   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/CommonFunctionsKt
014d7a415351814a    1 of   3   androidx/lifecycle/SavedStateHandleSupport$special$$inlined$Key$2
9e6cda8f0aa3c757   32 of 120   androidx/navigationevent/NavigationEventDispatcher
1d01c2456e8598db   14 of 847   androidx/transition/Transition
b764eddb99c12a60    2 of  18   org/acra/collector/SimpleValuesCollector$Companion
2e9da7121b2e7b80    1 of   2   androidx/compose/ui/platform/coreshims/ViewCompatShims$Api30Impl
4f7b39acf4058bf0    5 of   8   androidx/lifecycle/EmptyActivityLifecycleCallbacks
172d2d64d575661a   29 of 528   kotlin/reflect/jvm/internal/KClassImpl$Data
8caeaff8bd5d572c   31 of  61   androidx/compose/ui/text/platform/AndroidParagraphHelper_androidKt
f27bdaa9b0c9f135   16 of  55   kotlinx/coroutines/channels/ChannelSegment
8d110405279147ab    3 of   3   org/totschnig/myexpenses/activity/SyncBackendSetupActivity$special$$inlined$viewModels$default$1
ce50ff07d4588c3d    8 of  22   kotlin/Pair
e245657cd3579d5b   12 of  20   androidx/appcompat/widget/AppCompatDrawableManager
15cb4194a16ffc07   10 of  35   org/totschnig/myexpenses/compose/transactions/ItemRenderer$ComposeDefaultImpls
b420ec6ecaef1b99   69 of 135   org/totschnig/myexpenses/preference/PrefHandlerImpl
75bc88e71e5a2a3b    3 of   8   kotlin/coroutines/jvm/internal/SuspendLambda
eaed031e9fbd7f74    2 of   2   androidx/compose/ui/node/OnPositionedDispatcher$Companion
ba9e318807cc85e0    3 of  36   androidx/compose/ui/text/platform/extensions/PlaceholderExtensions_androidKt
022a665aa076cd3d   11 of  20   androidx/lifecycle/ViewModelLazy
3bade0805aa708b1    5 of  28   androidx/compose/runtime/composer/gapbuffer/changelist/Operations$WriteScope
9e924fbdfc4fe45b    1 of   6   androidx/compose/foundation/layout/Arrangement$End$1
50b0ce63aafd3d12   21 of  47   androidx/compose/ui/text/font/FontWeight
bdb8bfaf8d014629    9 of  11   androidx/compose/ui/res/ColorResources_androidKt
6e257d6e0531ff30    2 of   2   androidx/datastore/core/DataStoreImpl$Companion
2eafbed34e19f729    1 of  62   androidx/work/impl/model/DependencyDao_Impl
f86d795317f93f8a   30 of  55   kotlinx/coroutines/EventLoop
943b0d7fd246a253    3 of   3   ch/qos/logback/classic/pattern/LineSeparatorConverter
cbdb69dd699862cf   37 of  57   com/google/android/material/internal/ThemeEnforcement
7259cf83ccb8d831    2 of   2   kotlin/reflect/jvm/internal/KClassImpl$Companion
08bf9466935c06d3    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$6
b385e85e6857dad1   54 of 133   org/totschnig/myexpenses/model/AccountType
2336bf6b72676764    1 of  22   org/totschnig/myexpenses/service/NotifyingBaseWorker
b74e2d86621e5188    2 of  14   org/totschnig/myexpenses/adapter/SpinnerItem$Divider
ea4dc45d1f30b87f    2 of   2   org/acra/collector/ConfigurationCollector$Companion
3c1cc1563a520e47    5 of  94   androidx/recyclerview/widget/OpReorderer
1eb7e4d86684558a   63 of 199   androidx/compose/ui/node/LayoutNodeDrawScope
997ab50fb9623c75    5 of   9   org/acra/data/StringFormat
e1c93d7edd33a8e6    2 of  33   androidx/compose/foundation/text/TextDelegateKt
370586c3643bfc9e    2 of   2   androidx/compose/runtime/composer/gapbuffer/changelist/ComposerChangeListWriter$Companion
0a3ff094467495bb   10 of  52   androidx/appcompat/widget/AppCompatSpinner$DropDownAdapter
2d6a9249727ba43f    1 of   4   org/totschnig/myexpenses/preference/LongSummaryEditTextPreference
57904efaa3fbd3f8    2 of   9   androidx/appcompat/widget/AppCompatTextHelper$1
97e1daf9ff6cfb1b   12 of  38   androidx/compose/foundation/layout/SizeElement
44e3cfd4daf638b1    4 of  73   androidx/core/util/Preconditions
f66d57039a391226    6 of  13   androidx/lifecycle/LifecycleKt
f44a3c01562f5716    9 of  18   kotlinx/coroutines/flow/FlowKt__ReduceKt$first$$inlined$collectWhile$2
e863f2dd1f186cd5    2 of   4   androidx/compose/ui/node/NodeCoordinator$Companion
dd6f1e6b5633fc43   13 of  24   androidx/compose/runtime/ProvidedValue
71c28b8a90e303de    2 of   4   androidx/compose/runtime/snapshots/SnapshotApplyResult$Success
4f5736e7ac017cc7   22 of 548   org/totschnig/myexpenses/util/licence/LicenceHandler
5417be74df6c3c78    1 of  21   ch/qos/logback/core/pattern/util/RegularEscapeUtil
7803800b8a9e3bec    2 of   2   androidx/compose/runtime/internal/Expect_jvmKt
592f7f603949167c    1 of   2   androidx/compose/ui/platform/coreshims/ViewCompatShims$Api29Impl
0c8a5fe27a30c022    2 of   8   org/totschnig/myexpenses/fragment/OnBoardingPrivacyFragment_MembersInjector
58f4899f1f2f473b    2 of   2   androidx/compose/ui/graphics/Matrix$Companion
88972324bb3a7909    2 of  23   org/acra/collector/ReflectionCollector$Companion
76de7532fd56f73a   11 of  20   androidx/constraintlayout/core/widgets/ConstraintWidget$1
0af35bbac7be1f76    3 of   3   ch/qos/logback/classic/pattern/LevelConverter
1516d22695dcbb6f   96 of 385   kotlinx/coroutines/CancellableContinuationImpl
ecf843af99d9ff0b    4 of   6   androidx/compose/foundation/layout/Arrangement$Start$1
aca2e1f7ad5a6983    1 of   2   androidx/compose/ui/text/font/Font
8d534518bd90fc4a    6 of  59   androidx/core/app/ComponentActivity
08d5f287e20491c5   10 of  18   kotlinx/coroutines/flow/DistinctFlowImpl$collect$2
177cbfaf78451902    2 of   2   androidx/room/TransactionElement$Key
38599076a67687ce   15 of  24   androidx/savedstate/compose/LocalSavedStateRegistryOwnerKt
9e51ae87700ca946    4 of   5   androidx/compose/ui/layout/AlignmentLineKt
9b45afd071e26cea    4 of   4   kotlin/reflect/jvm/internal/impl/builtins/functions/FunctionTypeKind$KFunction
f8b4a9dd03247bed    2 of   4   androidx/compose/ui/unit/IntRect$Companion
e1f6e446da979687  108 of 311   androidx/constraintlayout/core/ArrayRow
ebe178e5dc0166a2    4 of  22   kotlin/reflect/jvm/internal/impl/utils/CollectionsKt
0467cf31fdc69f38    8 of  20   androidx/compose/runtime/composer/gapbuffer/changelist/Operation$UpdateNode
15656a8485c0b390    1 of   2   androidx/lifecycle/ViewModelProvider$OnRequeryFactory
f3403929a325e0fd    1 of  14   androidx/recyclerview/widget/RecyclerView$5
f5e73ef9165b34f6    2 of   2   androidx/compose/ui/text/platform/DispatcherKt
68a3e85b4ab083fb   10 of  20   org/totschnig/myexpenses/databinding/AmountInputBinding
3f3a0e2acc2a3482    3 of  10   kotlinx/coroutines/internal/ScopeCoroutine
c1b2af55e6ef21b0   35 of 113   androidx/compose/ui/graphics/colorspace/TransferParameters
e1f2a0dcbb88531c    2 of   3   androidx/interpolator/view/animation/FastOutLinearInInterpolator
8d4c3f3ea32c98e2    5 of   5   androidx/activity/ComponentActivity$4
ae8c70cfe62611d9    3 of   4   androidx/compose/ui/text/TextStyle$Companion
08991966c7619f20    5 of   9   org/totschnig/myexpenses/db2/BankingAttribute
1093cae4688d3b3a    2 of  31   androidx/compose/ui/platform/AndroidClipboardManager
6e6e1a71ec4c1191   12 of  20   androidx/room/TriggerBasedInvalidationTracker$syncTriggers$2$1
e3ffa9987df9de5a    1 of   2   androidx/room/TriggerBasedInvalidationTracker$syncTriggers$1
8aa1b538fd1d4b40    3 of  20   androidx/compose/ui/node/LayoutNodeLayoutDelegateKt
32866b2d47adb7c0    1 of   5   androidx/compose/runtime/SnapshotIntStateKt__SnapshotIntStateKt
57c0811c25423a57    3 of   9   androidx/viewpager2/widget/ViewPager2$2
a3ba6ffa3005758a    6 of   8   kotlinx/coroutines/JobNode
57e4e1f2eecb9108    2 of   2   androidx/fragment/app/FragmentManagerViewModel$1
a14dc289c3ec89f0    5 of   6   okhttp3/internal/platform/Android10Platform$Companion
6808f30a8fb81d61    5 of   5   androidx/compose/ui/text/style/TextForegroundStyle$Unspecified
3c4b448937dcc6c2    4 of  43   ch/qos/logback/core/util/StatusPrinter
22197bde623ff227    1 of  10   androidx/fragment/app/FragmentManager$8
9ce6f900be1a521d    2 of  69   androidx/compose/animation/core/AnimationStateKt
375fe1266da8d233    2 of   4   kotlin/jvm/internal/IntCompanionObject
33d32fd7b7bfc259    2 of 153   androidx/transition/Visibility
6a82d67b86fa53e0   10 of  24   androidx/datastore/core/DataStoreImpl$readState$2
66dca7d8074b0fa6    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$17
58fab761cabb2cc9    4 of   5   androidx/constraintlayout/core/widgets/ConstraintAnchor$Type
2f6b63191dddf844    3 of   3   androidx/compose/ui/unit/IntSize$Companion
1aa1a76539194d2e    2 of   2   kotlin/collections/AbstractMutableSet
fa3af8cafc58375c    7 of  63   androidx/compose/animation/core/VectorizedFloatAnimationSpec
f813546d98bfbd39    1 of   7   com/google/android/material/shape/MaterialShapeDrawable$2
e12fd1251435adc7    1 of   1   androidx/compose/ui/node/DrawModifierNode
a025f1d3cc77f478    5 of   5   org/acra/config/DialogConfigurationBuilder$special$$inlined$observable$8
f7a1474d9c1f86f1    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$3
eecbbbdce0861f92    1 of   3   androidx/compose/ui/platform/ViewLayer$Companion$OutlineProvider$1
65e4f718d6f9ae00   15 of  31   androidx/compose/runtime/internal/PersistentCompositionLocalHashMap
3ca9d80e26a8a809    2 of   4   androidx/work/impl/Migration_7_8
848ada2bcb4b7fec   33 of 312   androidx/compose/ui/text/AnnotatedStringKt
f3b21e27f75e70c0    1 of   2   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$1$1$emit$1
239220882c0ee51f    3 of   5   androidx/compose/ui/node/CompositionLocalConsumerModifierNodeKt
0d1065f42382616b   13 of  31   androidx/compose/animation/core/SpringSpec
2b15ec9b31625ce1    4 of  24   androidx/compose/ui/layout/MultiContentMeasurePolicyImpl
d816a97d0b663014    1 of  11   org/slf4j/helpers/NOPMDCAdapter
24dc08cbc3df85d1    3 of   4   androidx/compose/ui/text/style/TextIndent$Companion
31fc63d9bbe543da   12 of  18   androidx/room/coroutines/RunBlockingUninterruptible_androidKt$runBlockingUninterruptible$1$1
8ec0914ef49d610f    2 of   4   androidx/arch/core/executor/DefaultTaskExecutor$1
de241567630d6251    2 of   2   androidx/work/Operation
f663558d1bba5277   28 of  33   androidx/compose/animation/core/VisibilityThresholdsKt
5978d8f7f5ed1e47    3 of   6   com/google/android/material/resources/TextAppearance$1
6be2e0aace4c4f2f   57 of 265   androidx/compose/runtime/snapshots/Snapshot$Companion
c0b4379da4d879dd    4 of   4   androidx/compose/ui/graphics/TransformOriginKt
6e842546abbb4a55    6 of  12   androidx/compose/runtime/SnapshotStateKt__ProduceStateKt$produceState$3$1
0246a5cb9c961136   38 of 252   kotlin/collections/builders/MapBuilder
4925e8542d43e600   12 of  27   androidx/compose/animation/core/FloatSpringSpec
0b7fb9887388eb4d    7 of  11   androidx/compose/ui/node/MeasurePassDelegate$WhenMappings
28e3b788ab8fded7   27 of 141   androidx/appcompat/widget/AppCompatDrawableManager$1
c9aa8e70bffe5213    6 of  12   androidx/compose/ui/platform/WrappedComposition$setContent$1$2$2$1
1ba350d9c44d450f    9 of  36   androidx/room/TriggerBasedInvalidationTracker$createFlow$1$2
c8a22ed9d3a63fe7    2 of   2   org/acra/collector/MediaCodecListCollector$Companion
d956aac57dd6e479   19 of 169   org/totschnig/myexpenses/activity/SyncBackendSetupActivity
484185a829130ec6    2 of  12   okhttp3/Protocol$Companion
d98819a5b6e6dcf7    9 of  16   androidx/compose/ui/layout/RectRulersImpl
57cf3333fbc0f500    7 of  16   androidx/compose/ui/platform/SemanticsNodeCopy
dcecde965de8b5d7    8 of  19   androidx/compose/foundation/layout/RowScopeInstance
efd83e203c6887d5    4 of  12   androidx/compose/ui/text/android/BoringLayoutFactoryDefault
e4f243e391e3fcba    3 of   4   okhttp3/internal/platform/android/BouncyCastleSocketAdapter$Companion
16353fa17d8f7e53    8 of  12   org/totschnig/myexpenses/fragment/OnboardingDataFragment$configureView$1$1
c2d963a8af7c2444    6 of  20   androidx/compose/foundation/GestureState
3adc243715a42104   21 of  27   com/google/android/material/internal/DescendantOffsetUtils
4165d796568e8a2a    7 of  22   org/totschnig/myexpenses/MyApplication$onCreate$2$1
f2d8cf3b6b32fc86    2 of   4   androidx/compose/ui/text/SaversKt$NonNullValueClassSaver$1
3b358d3e38a484f7    8 of 312   androidx/collection/IntList
a44c7837f3ba659c   29 of  95   androidx/recyclerview/widget/RecyclerView$RecycledViewPool
d64abc01a69186b9    2 of  30   androidx/compose/animation/core/AnimationVector2D
5a3ed9d24f6dc6e5    4 of  14   org/totschnig/myexpenses/activity/RestoreActivity$onCreate$2$1$1
298f5f632ebdd234   30 of  94   androidx/compose/ui/text/platform/AndroidTextPaint
d165f553309ddecd    7 of  21   androidx/compose/ui/platform/WindowRecomposerPolicy$createAndInstallWindowRecomposer$unsetJob$1
1fc84ac487f6189c  534 of 1533   com/google/android/material/textfield/TextInputLayout
975b3592c20caaa9   13 of  15   org/acra/collector/ConfigurationCollector$Prefix
5fde4b8403509d66   32 of  83   androidx/profileinstaller/ProfileVerifier
447b71dd9a92255a    1 of   5   org/totschnig/myexpenses/fragment/OnboardingFragment_MembersInjector
bfea7a00a30ccc88    2 of   3   com/google/android/material/textfield/EndCompoundLayout$3
7e200dab2ad03329   10 of  14   androidx/compose/material3/tokens/ElevationTokens
5660dd76f056d137    6 of  80   androidx/tracing/ProcessTrack
7abf1b8e28bbe3f1    1 of  11   androidx/core/view/ViewCompat$Api30Impl
a8f275a68437b3e2   19 of  67   kotlin/jvm/JvmClassMappingKt
3a39372a83a16430   31 of 219   androidx/compose/runtime/composer/gapbuffer/changelist/ChangeList
6828d0b61173436e    7 of  78   androidx/appcompat/app/AppCompatDelegateImpl$AppCompatWindowCallback
33b2579eca4304e5    3 of   7   androidx/compose/runtime/SnapshotMutableLongStateImpl$LongStateStateRecord
82f221b5ce9ae756    3 of   4   androidx/compose/ui/node/DepthSortedSetKt$DepthComparator$1
32ac343a8381cf9a    1 of   5   kotlinx/coroutines/internal/Symbol
1d51fc7e94b6ff09    2 of   9   kotlin/Result$Failure
ad93a033dcbd5b8d    2 of   7   androidx/work/impl/Migration_1_2
5c83a1c53c6b6bbc   27 of  27   org/totschnig/myexpenses/util/crashreporting/AcraCrashHandler
11079939c1d3c37c   12 of 128   org/totschnig/myexpenses/sync/GenericAccountService$Companion
6afc99d1ef2fb696    9 of  26   kotlinx/coroutines/flow/internal/ChannelFlowOperator
65f20c02086b8b0c   13 of  41   ch/qos/logback/core/BasicStatusManager
22135f1432ea057a   10 of  15   com/google/android/material/color/DynamicColorsOptions$Builder
e87867c72864ed41    5 of   8   androidx/compose/runtime/GapPending$keyMap$2
2e1e2fae549e9fb5   19 of  72   com/google/android/material/resources/MaterialResources
f6bfbafba33425ee   13 of  40   androidx/emoji2/text/DefaultEmojiCompatConfig$DefaultEmojiCompatConfigFactory
4d0aff06ee377699    2 of   7   androidx/compose/ui/text/SaversKt$ColorSaver$2
41c38816769a35ec   56 of 133   androidx/compose/foundation/layout/SizeNode
87fe82c9accd2353   14 of  17   ch/qos/logback/core/pattern/ConverterUtil
c98777d3be982a65   62 of 229   androidx/viewpager2/adapter/FragmentStateAdapter
11ace5351c57e265    3 of  23   com/android/setupwizardlib/template/RequireScrollMixin
2177267fe04cade8   43 of 381   kotlin/collections/ArrayDeque
4436b19b77f728f4    6 of  22   androidx/compose/ui/input/indirect/IndirectPointerEventPrimaryDirectionalMotionAxis
01bb034dd1bff9f8   38 of 182   androidx/compose/material3/DividerKt
ad9159530088fef8    3 of  41   androidx/compose/material3/TypographyKt
1f7ebb5865eceb79    2 of   3   androidx/emoji2/text/EmojiCompat$InitCallback
613da77505d58924    1 of   3   androidx/lifecycle/SavedStateHandleSupport$special$$inlined$Key$3
e9a19ec7ef29f2f5   11 of 180   kotlinx/coroutines/sync/SemaphoreAndMutexImpl
850bc4d10c83e7e7    3 of   3   org/totschnig/myexpenses/adapter/SpinnerItem
fec081b9636476a2   13 of  32   androidx/preference/DialogPreference
dc3f6256c2a5960c    9 of 202   org/totschnig/myexpenses/viewmodel/RestoreViewModel
c18ce3792b6ea358    8 of  14   ch/qos/logback/core/rolling/RollingPolicyBase
6437e45b76267c8f    4 of   7   kotlinx/coroutines/ExecutorCoroutineDispatcher$Key
2e9f23dc622de5a6    4 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$15
b3d2e825108561b9    2 of   6   androidx/appcompat/widget/AppCompatTextClassifierHelper
286c6ba2ef348637    4 of   6   org/totschnig/myexpenses/compose/transactions/RenderType
8303ba53e12272a0   10 of  22   kotlinx/coroutines/flow/FlowKt__LimitKt$takeWhile$$inlined$unsafeFlow$1
19ed71e47814dac9    2 of   2   androidx/sqlite/db/SupportSQLiteOpenHelper$Callback$Companion
aaa2962edfdec988    1 of   5   androidx/profileinstaller/ProfileVersion
3d6f90efde51390a    1 of   1   androidx/compose/runtime/CompositionLocalMap
35d863ffff9a6360    9 of  17   androidx/compose/runtime/composer/gapbuffer/changelist/Operations$OpIterator
b4718f42ff3a8ee9    1 of  13   androidx/work/impl/UnfinishedWorkListenerKt$maybeLaunchUnfinishedWorkListener$1
677865107b05138d    4 of  10   androidx/compose/ui/graphics/CanvasHolder
2ae67ae36604fce1    7 of   8   androidx/compose/ui/node/ObserverModifierNodeKt
fe8d442379fcc9b3   12 of  69   androidx/compose/foundation/layout/BoxMeasurePolicy
e027897fcad4096e    3 of   3   kotlin/reflect/jvm/internal/impl/builtins/functions/FunctionTypeKind$Function
92d8244f92de8ea1    5 of   8   com/rd/PageIndicatorView2$4
e82aa646473de3ba    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$9
8ef5778682bd5122    2 of  80   androidx/compose/foundation/text/AnnotatedStringResolveInlineContentKt
adec779076cb265a   32 of 245   androidx/compose/runtime/composer/gapbuffer/SlotReader
7f81f49f22c20332  101 of 216   androidx/appcompat/widget/ResourceManagerInternal
d36a34b0dc6b915e   57 of  85   androidx/startup/AppInitializer
692d66b4f79632ff    2 of   3   kotlinx/coroutines/flow/internal/SafeCollectorKt
135e9dc68e7d6a1c    5 of  29   androidx/appcompat/view/WindowCallbackWrapper
0506b020fc5fa383    7 of  26   androidx/compose/animation/core/VectorizedAnimationSpecKt
4ab2adc75ee4d36b    4 of   4   androidx/compose/animation/ColorVectorConverterKt$ColorToVector$1
dae346f016cbe025    4 of  24   androidx/compose/runtime/DisposableEffectImpl
