[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/ReadYou-_0.16.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
58322c0b1e030d55  302 of 741   net/dankito/readability4j/processor/ArticleGrabber
9a415f0b7cadfe97   22 of 210   androidx/compose/ui/text/AnnotatedString$Builder
8259717121d23588   14 of  22   androidx/lifecycle/ReportFragment$Companion
7018bcb984430f90  116 of 272   androidx/compose/animation/AnimatedContentKt
2e82516639bba12c    4 of  11   kotlin/coroutines/AbstractCoroutineContextKey
cef2af9180970687    2 of   2   me/ash/reader/infrastructure/preference/ReadingTextAlignPreference$Start
2b4c69af95b1b026   18 of  53   okio/Okio__JvmOkioKt
7c75bef25ddb1829    8 of  14   kotlinx/coroutines/internal/ResizableAtomicArray
ee2e76ef703def89   17 of  31   androidx/datastore/core/RunOnce
61ff60957a02bc1e    8 of  21   androidx/window/core/ExtensionsUtil
8f0671fb507009fb    1 of   4   org/slf4j/helpers/BasicMDCAdapter$1
c3759ca2d136a999    2 of   9   kotlinx/coroutines/channels/SendChannel$DefaultImpls
8fa5f5c3d6a30bbb    3 of  20   kotlin/collections/IndexedValue
c780e488775713de    7 of  13   androidx/work/impl/ToContinuation
aed2d152bfe747e3    3 of   5   androidx/compose/ui/platform/ViewRootForTest$Companion
d8c2174020834885    2 of   4   androidx/compose/animation/core/TransitionKt$createChildTransitionInternal$lambda$1$0$$inlined$onDispose$1
473ecb84741fdf23    2 of   2   me/ash/reader/infrastructure/preference/FlowFilterBarTonalElevationPreference$Level3
cc6a00e5f6fdfdf4   27 of  40   androidx/compose/foundation/lazy/layout/LazyLayoutItemContentFactory$CachedItemContent
bd417fd1eee42bf3   12 of  12   androidx/compose/material3/tokens/TypefaceTokens
44a9c9a7df2955a0    8 of  13   org/jdom2/input/sax/TextBuffer
4054a60e09c32813   20 of  25   okhttp3/internal/platform/android/Android10SocketAdapter
204176b0507f8105   40 of 247   okio/FileHandle
38bfef5e2477f419   91 of 240   okhttp3/internal/http2/Http2Stream
b74ee58e91c46494    4 of   4   androidx/compose/ui/graphics/TransformOriginKt
aa75b9a60ceb58a9    2 of   6   me/ash/reader/ui/widget/WidgetRepository$Companion
164e9fa74f06417e   14 of  17   me/ash/reader/ui/theme/palette/TonalPalettesKt
54e41acaf0aa7915   24 of 174   org/jdom2/AttributeList
c6b754f3ec8f9958    4 of   4   me/ash/reader/infrastructure/preference/SyncOnlyWhenChargingPreference$Companion
209a89fe9f949164    3 of   3   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibilityImpl$1$1$1
40194314b63a52a2  120 of 336   androidx/compose/foundation/lazy/LazyListMeasureKt
a68bee74f0ebff8c    1 of   2   me/ash/reader/domain/service/RssService$special$$inlined$mapNotNull$1$2$1
8b7865dd3a3e1302    2 of  13   androidx/room/driver/SupportSQLiteStatement$SupportAndroidSQLiteStatement$Companion
4fb438b422b8b221    1 of   4   androidx/core/content/ContextCompat$Api23Impl
dae8e28abbfc2407   46 of 2080   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat
69fd9a838ab9fe5c   36 of 269   kotlin/collections/MapsKt__MapsKt
227f79adfce920a7  134 of 150   me/ash/reader/ui/ext/DataStoreKey
7ddafbcbc7dcc650    3 of   3   okhttp3/Authenticator
0aa6088b3fbefa0d    1 of   1   kotlinx/coroutines/flow/internal/AbstractSharedFlowKt
b1dd27080707d64c   17 of  58   org/jdom2/ContentList$FilterListIterator
f35fe27154bb620a    6 of  14   androidx/datastore/core/UpdatingDataContextElement
a0a9c0cf9b857c42    5 of   7   androidx/compose/animation/EnterExitTransitionKt$createModifier$2$1
c1d1686275b63ba6   42 of 101   androidx/compose/foundation/layout/PaddingKt
eb4c8fa058d11b98    2 of   2   me/ash/reader/infrastructure/preference/FeedsGroupListTonalElevationPreference$Level3
50006b291684ea0a   21 of  46   androidx/navigation3/runtime/NavEntry
e9c4ce77f82eb835   10 of 191   androidx/compose/foundation/layout/WindowInsets_androidKt
880b6138a2eaac72    5 of  17   androidx/work/WorkerParameters
7a9f5f8f471645a8   10 of  25   androidx/compose/material3/DelegatingThemeAwareRippleNode
1ae453e5dba2150c    6 of  12   me/ash/reader/domain/data/DiffMapHolder$commitOnChange$1
3e7604f8826eff4f    7 of  49   androidx/compose/ui/text/intl/LocaleList
50a213b231e77547  123 of 363   kotlinx/coroutines/flow/SharedFlowImpl
6f7ea811be305eea    2 of  18   kotlinx/serialization/internal/BooleanArraySerializer
536f0b46d35e2cc0    2 of   3   me/ash/reader/infrastructure/preference/ReadingRendererPreferenceKt
9c518f1fdbf1af08    1 of  12   org/jsoup/parser/TokeniserState$63
12efc25324117317    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$15
cc2fd167331509e7    1 of   2   kotlinx/coroutines/flow/FlowKt__ErrorsKt$catchImpl$1
bf196f1a2663d1df    2 of   8   kotlin/collections/AbstractMutableMap
1267489374748942   17 of  44   kotlinx/coroutines/channels/ChannelKt
3b5761444cedd13c    1 of   7   org/jsoup/parser/TokeniserState$14
0bcb6c63e4cb44a0    5 of   6   org/jsoup/select/Collector
8aca4484485ba1d0    7 of  12   androidx/room/RoomConnectionManager$SupportOpenHelperCallback
3c9dbe493428b139    2 of   3   androidx/lifecycle/viewmodel/internal/CanonicalName_jvmKt
ab7229eb0ef68baa    1 of  14   androidx/compose/material3/DelegatingThemeAwareRippleNode$attachNewRipple$calculateColor$1
ab133a2cfafe0c06    2 of  15   androidx/compose/foundation/layout/RowScopeInstance
5852e7864840505c   19 of  80   me/ash/reader/ui/ext/DataStoreExtKt
8bad2c8dd70897e1   16 of  20   kotlinx/coroutines/CompletionStateKt
f03deb95a7c3fba2    1 of   7   dagger/hilt/android/internal/Contexts
230086a68ee14c8c    2 of   3   me/ash/reader/infrastructure/preference/FlowFilterBarTonalElevationPreferenceKt
38039cb668962bef    3 of   3   androidx/room/coroutines/FlowUtil
2741fe1229dc9742    9 of  84   androidx/compose/runtime/Recomposer$Companion
1871a9b7c7cb71c0    2 of   6   net/dankito/readability4j/processor/Preprocessor$removeScripts$1
d95a3e04abc2cb52    9 of   9   androidx/work/impl/utils/taskexecutor/WorkManagerTaskExecutor
6c9fc81bd58976c2    3 of   8   okhttp3/CertificatePinner$Builder
33a86caeab7a73ac   35 of 113   androidx/compose/ui/graphics/colorspace/TransferParameters
81ee702de7de71cd    9 of  21   androidx/compose/ui/focus/FocusStateImpl
ac4be3832b2d2337    4 of   5   androidx/compose/ui/platform/AndroidComposeView$ViewTreeOwners
464702ad5194d2ad    4 of   4   androidx/lifecycle/ReportFragment$LifecycleCallbacks$Companion
09984dd1b0f0d36a    1 of  17   androidx/compose/foundation/gestures/ScrollableStateKt
63a0883d5e6c7225    1 of   8   androidx/compose/ui/platform/Wrapper_androidKt$doSetContent$1
bf1c6fdac31a3409   70 of 186   androidx/collection/MutableObjectIntMap
e6b00031b8f3f9a7    2 of   3   me/ash/reader/infrastructure/preference/NewVersionPublishDatePreferenceKt
81495312e36696eb   14 of  39   androidx/compose/ui/platform/LifecycleRetainedValuesStoreOwner
195ed6c465be0dfc    2 of   4   androidx/compose/animation/EnterExitTransitionKt$expandHorizontally$1
ace536b096916b1d   10 of  12   kotlinx/coroutines/flow/internal/ChannelFlow$collect$2
4d700291c411ac2c    1 of   3   androidx/compose/ui/layout/VerticalRuler$Companion$maxOf$1
ea59dd63c42174c4    2 of  10   kotlin/random/AbstractPlatformRandom
c17ba89171c63fcb    2 of   2   me/ash/reader/infrastructure/preference/FeedsGroupListTonalElevationPreference$Level4
b8e0af6e3e6dce04    5 of   6   androidx/work/BackoffPolicy
5ce1a83f8d399e0d   12 of  12   me/ash/reader/infrastructure/di/DatabaseModule
6e69277b12441cbc    1 of   7   androidx/compose/animation/SizeTransformImpl
e6e464a0611044be    1 of   7   androidx/compose/ui/layout/ContentScale$Companion$FillHeight$1
d14cece0a3aed9e8    4 of   5   androidx/compose/material3/FabPlacement
ae5aea1b7ef7fd58    2 of  14   me/ash/reader/infrastructure/preference/LanguagesPreferenceKt
cfe13f1dc0271734  100 of 456   org/jsoup/parser/HtmlTreeBuilderState$7
762d946d730bb6b8   80 of  83   okhttp3/internal/http2/Hpack
1e9969d468b5380d   25 of 192   androidx/compose/ui/graphics/Matrix
dd503e1aa6eaa256   11 of  27   androidx/compose/foundation/text/modifiers/InlineDensity
4d1f24566c7282cc   21 of  48   androidx/compose/ui/graphics/vector/ImageVector
ae15ccf6cac72fdc    6 of  12   me/ash/reader/domain/data/DiffMapHolder$syncOnChange$1
9f20294f29d17847  127 of 130   okhttp3/CipherSuite
cfecb7047116ae04    1 of   1   androidx/lifecycle/SavedStateHandleSupport$special$$inlined$Key$2
0413b7bd0c18b84b   13 of  24   androidx/compose/runtime/ProvidedValue
65c1233ca629072b    3 of   4   androidx/compose/foundation/OverscrollConfiguration_androidKt
b83e6562a4fb31a6    3 of   5   androidx/compose/ui/node/CompositionLocalConsumerModifierNodeKt
7b3494d41ffc3819    7 of 111   okhttp3/internal/_RequestCommonKt
6f84093e34665adb   31 of  43   me/ash/reader/domain/repository/AccountDao_Impl$3
07fd507e15d2ca5b    9 of  95   androidx/compose/runtime/snapshots/tooling/SnapshotObserverKt
271d396ca8e93e93   10 of  12   androidx/work/impl/WorkerWrapper$launch$1$resolution$1
f500d018fd93d086   21 of  53   androidx/compose/animation/ExitTransition
00416f18ae28897f   34 of 121   androidx/savedstate/internal/SavedStateRegistryImpl
617618014f89beee   35 of  61   me/ash/reader/ui/svg/SVGStringKt
44d173a28e9b51f9    1 of  11   coil/map/ResourceIntMapper
b9f2a0afb0bba1f4   33 of  51   kotlinx/coroutines/EventLoopImplBase$DelayedTask
22f79d757ba78c36   38 of  51   org/jsoup/parser/HtmlTreeBuilderState
3223369c8b0c67ab    1 of   6   androidx/compose/foundation/layout/Arrangement$End$1
794a79dcd0e1586a    5 of   9   me/ash/reader/infrastructure/preference/ReadingTextBoldPreference
69d76bd07d7bb763    6 of  59   androidx/room/CoroutinesRoom$Companion
3cb35413072107a7    3 of  23   androidx/compose/ui/autofill/AndroidAutofillManager_androidKt
9bff832fe62376da    2 of   6   kotlin/jvm/internal/CharCompanionObject
bbedaa44dcde055e   26 of  58   okhttp3/Response
ae1e169eb9b7891d   11 of  19   me/ash/reader/infrastructure/preference/BasicFontsPreference$Companion
230eaa9f10ba7101    4 of   6   androidx/compose/foundation/lazy/LazyList_androidKt
cef314e955dd27ed   17 of  89   okhttp3/internal/JvmHttpUrl
e0c1e2157b5111ae   15 of  45   androidx/compose/ui/semantics/Role
4028477f8cd303af   12 of  72   com/rometools/rome/feed/impl/CopyFromHelper
d200614b129d29fa    1 of  51   androidx/datastore/preferences/protobuf/ByteString$LiteralByteString
9e9ec6ab49aab9b2    1 of   1   com/google/gson/internal/bind/SerializationDelegatingTypeAdapter
e9ae94e23d7ee800   27 of  40   coil/ComponentRegistry$Builder
b231501b37511d48    5 of  11   org/jsoup/parser/TokeniserState$41
24ebe666ee3e6487   59 of  74   androidx/compose/animation/AnimatedContentKt$AnimatedContent$6$1
d4c1e6c5fcb4a685    2 of   3   kotlinx/coroutines/InvokeOnCompletion
d5424132a4b358f6   14 of  23   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNodeBaseIterator
013ea5ed534e7fa8   25 of  42   androidx/compose/runtime/internal/ComposableLambdaKt
fc3788e1a0d03c33   10 of  11   androidx/compose/material3/ScaffoldKt$ScaffoldLayout$contentPadding$1$1
fd12c4a2032432a2    1 of   2   me/ash/reader/ui/page/settings/accounts/addition/AdditionViewModel_HiltModules_KeyModule_Provide_LazyMapKey
0a69d67cb8c68ceb    2 of   5   androidx/compose/ui/platform/DelegatingSoftwareKeyboardController
658ba20caba5a41b    7 of  10   androidx/navigation3/runtime/serialization/NavBackStackSerializer
532e6e10fa454f40    3 of   3   androidx/compose/runtime/changelist/Operation$EnsureRootGroupStarted
c010667b7b63f535    3 of   4   androidx/compose/ui/text/font/PlatformResolveInterceptor$Companion
2f9b938287b15395    3 of  36   com/rometools/modules/psc/io/PodloveSimpleChapterParser
0fddc9460f6901cc    6 of   6   androidx/work/impl/model/SystemIdInfoDao_Impl$1
a020e7ee0cb92348    8 of  11   okhttp3/ConnectionListener
8f7e23813199b526    4 of 214   androidx/compose/ui/node/HitTestResult
26ee6e03d3a5b30e    6 of   8   androidx/savedstate/serialization/SavedStateConfiguration_androidKt
c53baa1113eab48a    4 of   7   kotlinx/coroutines/CoroutineDispatcher$Key
8fc38ffc27d54fa0    4 of  11   androidx/activity/OnBackPressedDispatcher$OnBackPressedEventInput
3cd4b6c86cac8efb   27 of  43   androidx/compose/ui/graphics/drawscope/CanvasDrawScopeKt$asDrawTransform$1
3335e865c17f7261    8 of  13   me/ash/reader/infrastructure/preference/FlowArticleListDescPreference$Companion
d225e1a54300b8d0   27 of 230   androidx/compose/ui/text/AnnotatedString
f41cbbbfbf1ab8e8    5 of  20   coil/size/Size
edbcaf2a9cddf619    2 of   2   androidx/work/impl/model/WorkSpecDao_Impl$17
b4f39a3fbd189b80    3 of   3   androidx/compose/ui/graphics/vector/VectorNode
f6ffc9f52b225c7d    4 of  18   androidx/datastore/preferences/PreferencesProto$StringSet$Builder
3733a1be820a3cd1   33 of  51   kotlinx/coroutines/flow/internal/AbstractSharedFlow
2b5cbbb7f1246998    6 of  12   androidx/compose/runtime/SnapshotStateKt__ProduceStateKt$produceState$3$1
d5516442a4311d75    3 of   3   androidx/compose/runtime/snapshots/SnapshotApplyResult
9cde2c3984fb7c45   11 of  19   me/ash/reader/infrastructure/preference/DarkThemePreference$Companion
64d655fe75a52cd0    2 of   4   androidx/compose/animation/EnterExitTransitionKt$shrinkVertically$1
9e8c8bae28d195ad    2 of   5   okhttp3/internal/_ResponseBodyCommonKt$commonAsResponseBody$1
a556ae9905e9e678    5 of 463   androidx/collection/IntIntMap
399903b07222806b    3 of   8   me/ash/reader/ui/ext/NumberExtKt
c7e571c144453a00   21 of 126   org/jdom2/Attribute
e9cc6c709bab3674    2 of   2   androidx/compose/ui/text/font/Font$Companion
aadb8602229bc621    3 of   3   me/ash/reader/infrastructure/android/DaggerAndroidApp_HiltComponents_SingletonC$SingletonCImpl$SwitchingProvider$1
c8ae8c655464b8ca    8 of  12   me/ash/reader/infrastructure/preference/ReadingTitleBoldPreference$Companion
b139fe53a423632c    4 of   6   androidx/compose/foundation/gestures/ContentInViewNode$WhenMappings
3351b42b71207e3c    4 of  14   androidx/compose/ui/text/input/InputMethodManagerImpl
7d7585ef6f0a1ff6    9 of  78   androidx/compose/animation/core/ArcSpline$Arc
97eddda1da103834    9 of  10   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$OpenHelper$Companion
dd0d2fe0123f68ba    2 of   7   androidx/compose/runtime/saveable/SaveableStateHolderImpl$SaveableStateProvider$lambda$0$1$0$$inlined$onDispose$1
7920f2d670981306   32 of  51   androidx/compose/ui/graphics/vector/DrawCache
f5003bb4ee6be8b2    4 of   6   kotlin/NotImplementedError
55b2443c727acb99   17 of 224   androidx/fragment/app/FragmentStore
f4c5a1ab1623ab20   26 of  60   androidx/compose/foundation/shape/RoundedCornerShape
288da7e0f7d8b0d8    1 of  11   com/caverock/androidsvg/SVG$SvgConditionalElement
22b4b8aae8453a36    3 of   3   org/jsoup/helper/StringUtil$1
13210283812b38e7    3 of   3   me/ash/reader/infrastructure/android/Hilt_AndroidApp$1
e166dd5813da678a    2 of  14   dagger/internal/DaggerCollections
2fb2baf1c47db950    8 of  12   me/ash/reader/infrastructure/preference/ReadingSubheadUpperCasePreference$Companion
84d17a4aafddf936    8 of  16   androidx/room/TriggerBasedInvalidationTracker$refreshInvalidationAsync$3
8774d98d6bfc5d75    1 of   2   androidx/datastore/preferences/protobuf/WireFormat$FieldType$3
9d925f95d18a5bff   13 of  17   androidx/datastore/preferences/protobuf/JavaType
97233c6e6d2d2e14    5 of  40   androidx/compose/material3/adaptive/layout/MutableThreePaneScaffoldState
f2e8ab9da72c562f    1 of   3   androidx/room/RoomDatabase$closeBarrier$1
8de8bcfdaa9473f7    4 of   7   kotlinx/coroutines/ExecutorCoroutineDispatcher$Key
8f7059b0e578dbce    6 of  10   androidx/compose/ui/platform/AbstractComposeView$ensureCompositionCreated$1
64b49aa3ba9c0cfd  124 of 1067   androidx/compose/foundation/text/BasicTextKt
9eb6ae5b3d7425ee    2 of   2   androidx/work/impl/model/WorkSpecDao_Impl$9
cd11feb6395f8280    5 of  48   androidx/work/impl/WorkerUpdater
8f799b09e794db9d    1 of   1   androidx/work/Operation$State
4525e8e4d58ed035   27 of 138   androidx/appcompat/app/AppCompatActivity
351fd2cc43dc4c72    1 of   2   androidx/room/TriggerBasedInvalidationTracker$notifyInvalidation$1
2bd5bfd24f189362    9 of  10   androidx/work/NetworkType
1df6166fb71e34f9    6 of  18   okhttp3/internal/cache/CacheStrategy$Companion
d89dc8cee3b65b9a    7 of  25   coil/util/-Requests
59a8c031a123b03b    5 of   7   androidx/compose/runtime/SnapshotMutableLongStateImpl$LongStateStateRecord
d173d590af1f437e    1 of   1   androidx/compose/foundation/lazy/LazyLayoutSemanticStateKt
c68a6b9e864ac3da    1 of   3   androidx/activity/EdgeToEdgeApi28
cb855ed7b045ad92    7 of  17   me/ash/reader/infrastructure/preference/ReadingTextLineHeightPreference
f15ddbe150ee52d7    6 of   8   androidx/compose/material3/adaptive/layout/ThreePaneScaffoldRole
2e47b12900a2174a    8 of  37   androidx/compose/ui/text/AnnotatedString$Range
f1493703908fbe42   13 of  19   kotlinx/coroutines/CoroutineStart
ce06dcef8f9a55fb    1 of   6   coil/key/FileKeyer
e3f1e76f24ba88ac    3 of   6   androidx/compose/ui/layout/LayoutModifierImpl
8f70ca1b23400ea1    2 of   2   me/ash/reader/infrastructure/preference/SharedContentPreference$OnlyLink
65afc075ccd1e180    6 of   7   kotlin/collections/builders/MapBuilder$KeysItr
4f975bb7f0814c2a    8 of  12   androidx/datastore/core/DataStoreImpl$writeActor$3
84fc5902d3b146c1   13 of  19   kotlinx/serialization/modules/SerializersModuleKt
9805221b733d81b4    2 of   2   okhttp3/ConnectionSpec$Companion
02d30a5d156a3573    4 of  19   androidx/compose/ui/graphics/vector/PathNode$RelativeLineTo
fae42ad8b1a24909    8 of  12   androidx/compose/runtime/Recomposer$recompositionRunner$2$2
64ae6cecc0d0c005   12 of  27   androidx/compose/animation/core/FloatSpringSpec
083beeead55d5b16    1 of   1   coil/EventListener$Companion$NONE$1
db3d7ab2e37baa68    2 of   2   me/ash/reader/infrastructure/preference/ReadingThemePreference$Paper
96502756f5a60c3d   14 of  28   androidx/room/RoomSQLiteQuery$Companion
ce3fabddaa8887f4    2 of   2   me/ash/reader/infrastructure/preference/FeedsGroupListTonalElevationPreference$Level2
3409df014070e3e7    4 of   7   org/jsoup/parser/ParseErrorList
40d1358e283dd5c2    6 of   6   androidx/compose/ui/graphics/drawscope/DrawScope$Companion
7881031cf6554569    2 of   4   okhttp3/Response$Builder$trailersFn$1
fff9c927cb60151a    2 of   5   androidx/core/view/WindowInsetsAnimationCompat$Callback
9380205a395dc222    1 of   1   androidx/compose/ui/layout/LayoutModifierKt
3c3b406d155c41af    2 of  32   androidx/compose/foundation/lazy/layout/PrefetchHandleProvider
74f0c89b7522a1e1   24 of  51   androidx/appcompat/view/ContextThemeWrapper
3f569b0e922bdede   10 of  18   androidx/compose/ui/text/style/TextForegroundStyle
268e7fdf39fe2801    1 of  35   com/google/gson/internal/bind/TypeAdapters$26
2efe96fea3a0730e    6 of  10   androidx/compose/ui/platform/WrappedComposition$setContent$1$1$3
b57523feb6326816    1 of   6   retrofit2/Converter$Factory
3697ac007206c024    5 of  80   androidx/savedstate/SavedStateWriter
