[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Breezy-Weather-_v5.2.8-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
1e5e733eb02d2ac8    2 of   2   androidx/work/SystemClock
b585cd2b895b7d1b    3 of   6   kotlinx/coroutines/NonDisposableHandle
dcf9135912685c0e   17 of  31   dagger/internal/DoubleCheck
b557e9ca664d996c    3 of   3   androidx/compose/ui/graphics/drawscope/CanvasDrawScopeKt
e78bc77dc7f6e82b   33 of  68   androidx/compose/animation/core/TargetBasedAnimation
f600c8976a4ce785    7 of 101   androidx/room/EntityInsertionAdapter
c3e58f84a5345bc6    1 of   5   androidx/swiperefreshlayout/widget/CircularProgressDrawable$1
1cdf2bda0aa17c15    7 of  68   com/google/android/material/resources/MaterialResources
3ff47c86869a97f3    3 of   3   androidx/fragment/app/Fragment$2
13e43b7f8231c77c    1 of  25   androidx/recyclerview/widget/OrientationHelper$2
a10b708075bce986    3 of  10   androidx/collection/IndexBasedArrayIterator
e2e717634fa9d960    1 of   1   androidx/compose/ui/platform/WindowRecomposerFactory
958c6af3086d2688    4 of   6   androidx/recyclerview/widget/RecyclerView$Adapter$StateRestorationPolicy
9a5f21b94e5d9152   79 of 121   kotlin/jvm/internal/ClassReference
087e9842e02d00de    2 of   4   androidx/compose/ui/focus/FocusPropertiesNode
252444901fbf8b5f    2 of   2   breezyweather/data/location/LocationRepository$getAllLocations$1
debb75ff82bca683    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalLayoutDirection$1
aed5f22182c00e64    1 of   3   androidx/compose/animation/core/SuspendAnimationKt$animate$6$1
870f9215f83850bc   32 of 267   okio/ByteString
2d03ef65c14b1327    3 of   3   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/SmallPersistentVector$Companion
2b1b2790cdb4f7c9   28 of 276   androidx/compose/ui/node/LookaheadCapablePlaceable
19dec11d85bf1c80   66 of 328   org/breezyweather/common/ui/widgets/InkPageIndicator
87848fe01c97d9c0    5 of  32   androidx/appcompat/widget/DrawableUtils
c1bb0b2a49b98f69    3 of   3   org/breezyweather/theme/weatherView/materialWeatherView/implementor/SunImplementor$Companion
49371a42cd9dbf0e    7 of   8   androidx/compose/ui/node/BackwardsCompatNodeKt
7ece933124705b3f    5 of   6   androidx/compose/ui/text/android/SpannedExtensions_androidKt
2635a4c25b67177a    1 of   3   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper$Impl
e9ba03f05cbaa1f4    4 of   4   androidx/compose/animation/ColorVectorConverterKt$ColorToVector$1
372e7ef32547981d    2 of   8   retrofit2/converter/kotlinx/serialization/Factory
b1c1010829659830    4 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$ProvideAndroidCompositionLocals$2$1
1db183f67305e34e   32 of  79   androidx/compose/ui/text/AndroidParagraph_androidKt
0b7a843a3076b741    6 of 119   androidx/appcompat/widget/ForwardingListener
15c968a8a770f466    6 of  10   androidx/fragment/app/DefaultSpecialEffectsController$10
687dbd28e8f5164c    1 of   1   androidx/work/impl/WorkDatabaseKt
8f2d055fb0886246   12 of  16   androidx/compose/ui/text/android/TextAlignmentAdapter
d95b4bf82b978815   18 of  61   androidx/compose/foundation/layout/PaddingValuesImpl
4d39e4f183afeaeb   15 of 171   androidx/collection/MutableIntSet
7e25b0722d52fccb    1 of   5   com/google/android/material/shape/ShapePath$1
27b4ab5d171df338   41 of 264   androidx/collection/SimpleArrayMap
58699610d1134484    6 of  10   androidx/compose/ui/node/CanFocusChecker
123cf6df7f81ed9b    3 of   3   androidx/compose/ui/node/BackwardsCompatNode$updateModifierLocalConsumer$1
954c39f59db9f1f6  309 of 790   kotlinx/coroutines/JobSupport
668174f2c457cacc   53 of 392   io/requery/android/database/sqlite/SQLiteConnectionPool
e2ad1df5ab4add12    6 of  23   org/breezyweather/common/ui/adapters/SyncListAdapter
98fd6940dbf51fbf    2 of   3   kotlinx/coroutines/flow/SafeFlow
d2627eb20656568a    8 of   8   androidx/compose/ui/ComposedModifierKt$materializeImpl$result$1
46fd13b5a1223c57    8 of  18   androidx/compose/foundation/layout/WindowInsetsPaddingKt
4f13c8b366e2cb0f   15 of  31   org/breezyweather/common/ui/widgets/insets/FitSystemBarRecyclerView
28db4bd2dfe3c74e   13 of  27   androidx/work/WorkQuery$Builder
84e5050816bf643a   15 of  47   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMap
31f703a786e973df    1 of   1   androidx/compose/ui/text/font/PlatformResolveInterceptor$Companion$Default$1
a6ea4ea4c5fe866a    4 of   4   androidx/compose/foundation/layout/WindowInsetsPaddingKt$ModifierLocalConsumedWindowInsets$1
5f6d9ea998171f28    8 of   8   org/breezyweather/theme/weatherView/materialWeatherView/IntervalComputer
92af8b77fc135d46    7 of  14   androidx/compose/foundation/AbstractClickableNode$onKeyEvent$1
ec6a49a4116f17ac    3 of   5   androidx/compose/runtime/ParcelableSnapshotMutableFloatState
97e588f75c204051    8 of  10   androidx/lifecycle/LifecycleRegistry$Companion
7e12a56848a63f46   10 of  54   androidx/compose/material/ripple/RippleKt
842802addcc46137    2 of   2   okhttp3/internal/tls/CertificateChainCleaner
4e0b57984cbb73d4   10 of  12   androidx/compose/ui/focus/FocusDirection$Companion
33ff1f1dca401349   16 of 147   org/breezyweather/common/ui/widgets/insets/FitSystemBarComposeWrappersKt
a47f00981c82ec24    4 of   9   kotlin/collections/AbstractList$IteratorImpl
b2521537b6f56be5    1 of   2   androidx/recyclerview/widget/RecyclerView$EdgeEffectFactory
d49598459e2c41e1    1 of   1   androidx/compose/ui/focus/FocusPropertiesKt
6a258ff436f35024   14 of  27   kotlin/coroutines/jvm/internal/BaseContinuationImpl
f2ec77968760e71e   10 of  27   androidx/compose/ui/input/key/KeyEventType
354e7aabb942ded5    7 of   7   org/breezyweather/DaggerBreezyWeather_HiltComponents_SingletonC$ActivityCBuilder
b8ebf125843c2c11    7 of  18   dagger/internal/SingleCheck
777ec32073f56af4    4 of   4   androidx/compose/ui/layout/PlaceableKt$DefaultLayerBlock$1
a6c5e2ff16e4866f    7 of   9   androidx/compose/material/ripple/RippleNode$onAttach$1$1
baafee29da642ffd   10 of  39   androidx/compose/ui/text/font/TypefaceRequest
7373fd306de95e52    2 of   2   okhttp3/Authenticator$Companion
1b27a06a35b303b0   20 of 202   androidx/collection/SparseArrayCompat
807ebce2504822ca    7 of   7   androidx/lifecycle/ViewTreeLifecycleOwner$findViewTreeLifecycleOwner$2
25bd4b48fcf9e19f    8 of  24   androidx/compose/ui/graphics/PathFillType
dbcbf02778add371    6 of   6   androidx/compose/runtime/snapshots/SnapshotStateObserver$applyObserver$1
7c35993573ecf776    2 of  13   androidx/core/util/ObjectsCompat
3ca80071598c0344    1 of   2   kotlinx/coroutines/flow/FlowKt__ReduceKt$first$3
e6540e2db05098cd    5 of  41   androidx/work/Logger$LogcatLogger
6d44bb7058a237da    5 of  10   androidx/room/InvalidationLiveDataContainer
ebe85c13f0ef53a6    2 of   4   androidx/compose/ui/node/DepthSortedSet$mapOfOriginalDepth$2
787fff971d61cb08    7 of  12   kotlinx/coroutines/flow/SharedFlowSlot
042f3e9258b9bb01    1 of   4   kotlinx/coroutines/CancellableContinuationImplKt
e25efe79a105cc72    5 of   6   org/breezyweather/main/MainActivity$initView$2$1$1
94e6923159359d82    3 of   3   androidx/compose/runtime/DerivedSnapshotState$ResultRecord$Companion
d2a6eabc45bc0e57    5 of   8   androidx/compose/runtime/CompositionLocal
85e1d5639c8f96ba    1 of   1   androidx/compose/ui/text/android/style/LineHeightStyleSpan_androidKt
fc6404a75e67613f    1 of  64   androidx/recyclerview/widget/ItemTouchHelper$2
6d8ea42b8407c3b6   13 of  24   androidx/compose/runtime/ProvidedValue
57fdf76417ba9737    2 of   3   androidx/compose/runtime/ParcelableSnapshotMutableFloatState$Companion
cd47ae721b2c2c79    2 of  76   androidx/compose/ui/text/SaversKt$AnnotationRangeSaver$2
76de49225240a743    1 of   3   org/breezyweather/DaggerBreezyWeather_HiltComponents_SingletonC$ActivityRetainedCImpl$SwitchingProvider
e49a096ea09960cf    1 of   5   androidx/compose/animation/core/VectorizedFiniteAnimationSpec
11a006888e6c81b2    2 of   2   org/breezyweather/main/utils/StatementManager$Companion
558f491da9399557    7 of  13   io/requery/android/database/sqlite/SQLiteDirectCursorDriver
f7dd16ba880e8639    1 of   2   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$1$1$emit$1
fcde1640ad7415d6    1 of   1   io/requery/android/database/sqlite/SQLiteStatementInfo
6d701b00b7c8ab3e    1 of   5   androidx/collection/internal/Lock
da6369a229cc67e5    2 of   2   kotlin/ULong$Companion
bd8113c53cca69f1   60 of 183   kotlinx/coroutines/sync/SemaphoreAndMutexImpl
530f2f3db200a39c    1 of   2   androidx/work/impl/utils/LiveDataUtils$1
b04a2e69aa17d4a4    1 of   3   androidx/collection/ArraySet$ElementIterator
678d3ec0afa0c557    5 of  38   androidx/compose/ui/node/NodeCoordinator$Companion$PointerInputSource$1
1672a79dad3b347f    2 of   8   androidx/compose/ui/text/SaversKt$ColorSaver$1
56509c8382d74df7    1 of   5   org/breezyweather/common/di/DbModule_ProvideLocationRepositoryFactory
ace536b096916b1d    8 of  12   kotlinx/coroutines/flow/internal/ChannelFlow$collect$2
acaae8331bca887a    2 of   2   org/breezyweather/sources/ipsb/IpSbLocationService$Companion
95e8280d15d26b82    3 of   5   androidx/compose/ui/graphics/StrokeCap$Companion
d7acc65ff16cb3e7    3 of   3   androidx/compose/ui/graphics/TransformOrigin$Companion
fe49449d10a839f9    3 of   7   androidx/appcompat/widget/FitWindowsLinearLayout
8c0bffc62ceaaa3e    2 of   2   androidx/savedstate/SavedStateRegistry$Companion
1f81bca0fd741d35    2 of   4   retrofit2/converter/kotlinx/serialization/KotlinSerializationConverterFactory
cde5e04c7443a0db   11 of  13   androidx/compose/ui/graphics/MatrixKt
9ffc24510ffb818d   90 of 172   androidx/compose/runtime/snapshots/SnapshotStateObserver
f463422ec2a68a17    4 of   6   org/breezyweather/common/ui/behaviors/FloatingAboveSnackbarBehavior
0a53eaea8591b501   28 of  62   androidx/compose/runtime/ComposerImpl$CompositionContextImpl
c95739048177e1bc    1 of   5   androidx/profileinstaller/ProfileVersion
9f6cb569a5007930    1 of   3   androidx/core/view/SoftwareKeyboardControllerCompat$Impl
bd8e01b948ace83c    2 of   7   androidx/compose/runtime/ActualAndroid_androidKt$DefaultMonotonicFrameClock$2
eabc075779bec4cb    2 of   5   androidx/compose/ui/layout/AlignmentLineKt$FirstBaseline$1
3f9289ee68ab8605    5 of   6   app/cash/sqldelight/ExecutableQuery$executeAsList$1
7b480b22aab3e7a3    2 of   5   androidx/core/view/GravityCompat
e544afb34a788ff5    2 of  24   kotlin/coroutines/ContinuationKt
98a1b97ce73bcb6a    2 of   2   androidx/loader/app/LoaderManagerImpl$LoaderViewModel$1
391fc5160b8a9b75    1 of  72   androidx/work/impl/model/WorkSpecDao_Impl$1
7ad8f8165bd1d516   46 of 188   androidx/compose/ui/layout/Placeable$PlacementScope
0875dce4c0e82f53   16 of  61   androidx/compose/ui/unit/Constraints$Companion
e38406c89d198108   14 of 289   androidx/compose/ui/input/key/Key$Companion
9a0e4437321bc421   15 of 794   androidx/recyclerview/widget/LinearLayoutManager
e0884a438f7ee919    7 of  12   kotlinx/serialization/json/JsonKt
ccbe7423b26c09c5    2 of   2   androidx/compose/ui/graphics/vector/PathNode$Close
24a6023de2a7ef86    2 of   2   androidx/compose/ui/draw/ClipKt
dea4f1e982ea8776   10 of  52   androidx/collection/ScatterMapKt
8b2cae653174e378    2 of  12   androidx/compose/ui/platform/ComposableSingletons$Wrapper_androidKt$lambda-1$1
5f7021cf5cec890a   31 of  62   androidx/appcompat/widget/TintTypedArray
097566eaf8452a8f   15 of  69   androidx/compose/animation/core/AnimationStateKt
900e03526d053e1b    2 of   2   androidx/compose/animation/core/SuspendAnimationKt$animate$4
df2bbb4f6f0edc34    2 of   4   androidx/compose/runtime/snapshots/SnapshotApplyResult$Success
b75682de6a692c82   12 of  53   org/breezyweather/JacocoInstrument/JacocoInstrumentation
b97c00ca796a8047    1 of   2   dagger/hilt/internal/UnsafeCasts
ac315efcaeb5b1d7    1 of   3   androidx/compose/material3/IconKt$Icon$1
cb3f34d39933efc5   29 of  71   kotlinx/coroutines/internal/LimitedDispatcher
86b5b14e48ba00bf    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetResolvedCompositionLocals$1
8824b69112724583   16 of  20   androidx/compose/ui/platform/CalculateMatrixToWindowApi21
45f4cd5b4a444a9f    5 of   5   androidx/compose/ui/node/ObserverNodeOwnerScope
c657d11b5e2406ea   12 of 252   org/breezyweather/sources/cwa/CwaService
3e5efae5c16e7f93    3 of   5   androidx/compose/ui/contentcapture/AndroidContentCaptureManager$TranslateStatus
09f107e66dffa14f   12 of  52   androidx/fragment/app/FragmentController
06e0c4ab3ed4b272    1 of   2   androidx/appcompat/app/AppLocalesMetadataHolderService$Api24Impl
f4baa2f2cae30f6d    2 of  44   androidx/activity/result/contract/ActivityResultContracts$RequestMultiplePermissions
5165f686140920de    2 of 380   org/breezyweather/sources/gadgetbridge/GadgetbridgeService
ad791a7dc471f954    2 of  14   androidx/compose/ui/text/SaversKt$OffsetSaver$2
0f97ff35fa67be10    3 of  18   androidx/compose/ui/graphics/vector/PathNode$LineTo
23489910889bb7ae   11 of  26   androidx/compose/runtime/SnapshotStateKt
c299e2eb7ee1753f    1 of   3   androidx/core/content/res/ResourcesCompat$Api23Impl
0f7b58180be83d1d    3 of   3   androidx/lifecycle/LiveData$AlwaysActiveObserver
9ab72b36b8dda428   29 of  55   kotlinx/coroutines/channels/ChannelSegment
048db3629b566ad7    6 of  30   androidx/compose/runtime/collection/MutableVector$MutableVectorList
d06ea3b0bff9667b    5 of  29   kotlinx/coroutines/intrinsics/CancellableKt
43c5d5f56525a642   11 of  13   androidx/compose/ui/node/UiApplier
571880587dbd52fd    1 of   4   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/UtilsKt
4c1e75908faeb8ea    3 of  41   androidx/work/impl/StartStopTokens
e8d087ac5ce4e0dd    2 of  63   breezyweather/data/AlertsQueries
924e4176b6850edf    8 of  13   androidx/compose/ui/node/ComposeUiNode$Companion
2d51548ef0c81bd4    4 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainImageVectorCache$1$1$invoke$$inlined$onDispose$1
bd76519b22ee2749    2 of   4   androidx/compose/ui/text/SpanStyleKt$resolveSpanStyleDefaults$1
cea5ac6212e7358c    3 of  24   okhttp3/internal/platform/android/BouncyCastleSocketAdapter
16bbfa2a6f84911a   49 of  55   androidx/compose/material3/SurfaceKt$Surface$2
0977798c0b129518    2 of   5   androidx/compose/runtime/ComposerImpl$CompositionContextHolder
326d73721cd620b0    6 of  16   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest$flowCollect$3$1
a101d3f9e11443d4    2 of  11   androidx/lifecycle/ViewModelProvider$NewInstanceFactory
fa5447cebbba6894    7 of  44   androidx/collection/IntObjectMapKt
e676bad092c6288c    2 of   2   org/breezyweather/theme/weatherView/materialWeatherView/MaterialWeatherView$RotateController
7c75bef25ddb1829    8 of  14   kotlinx/coroutines/internal/ResizableAtomicArray
b0f5370aa2b90059    1 of   5   org/breezyweather/common/di/RetrofitModule_ProvideOkHttpClientFactory
62919a289bbb0169    2 of  11   androidx/core/view/accessibility/AccessibilityNodeProviderCompat
95f8e4dadfe0ade8    1 of   2   kotlin/jvm/internal/Ref$BooleanRef
34d6ac7c809e76be   24 of 115   kotlinx/coroutines/internal/LockFreeTaskQueueCore
fef1707afea756b4    9 of  21   androidx/core/view/WindowInsetsCompat$Type
6cafdddde00966b8    6 of  14   androidx/emoji2/viewsintegration/EmojiTextViewHelper
f16903a5738b9ee6    2 of   4   androidx/compose/ui/platform/InvertMatrixKt
84edbba496a2fc6d   26 of  60   io/requery/android/database/sqlite/SQLiteStatementType
da6429cee12daf7d    7 of   9   androidx/compose/material3/ScaffoldLayoutContent
7a3c2a085becdeb6    4 of  19   kotlinx/coroutines/internal/MainDispatchersKt
c529788a8f0821e1    8 of  23   androidx/work/impl/background/greedy/TimeLimiter
9bbbce8ed57e5d63    5 of   8   androidx/compose/ui/text/style/TextOverflow$Companion
0a4c91b063949284    3 of   3   androidx/compose/ui/modifier/ModifierLocalManager$invalidate$1
ef47674e24519d6b   16 of  30   androidx/work/impl/model/PreferenceDao_Impl
664d9bde848ea6de    2 of   9   androidx/compose/foundation/layout/Arrangement$SpaceBetween$1
b4cc5658bfc0f58c    7 of  10   androidx/compose/runtime/BroadcastFrameClock$FrameAwaiter
e0a1f190b9838d3f    5 of  16   androidx/compose/ui/BiasAlignment$Vertical
4f0a00cf229e1403    3 of   3   dagger/hilt/android/internal/modules/ApplicationContextModule
ea53cedf87fada79    6 of   6   kotlin/sequences/SequencesKt___SequencesKt$filterNotNull$1
0cd3ff6ced73278d    3 of   4   androidx/compose/ui/node/Owner$Companion
e5955f45819b4d87    5 of   8   androidx/compose/runtime/Pending$keyMap$2
ed559417c27ed546    5 of  23   kotlin/enums/EnumEntriesList
bf38b79bda547e91    1 of  95   com/google/android/material/appbar/HeaderBehavior
669ed272fa640003    3 of  31   androidx/compose/ui/platform/ViewLayer$Companion
6a96447ca0dfccff    2 of  12   org/breezyweather/common/ui/widgets/insets/ComposableSingletons$FitSystemBarComposeWrappersKt$lambda-2$1
224f078c91a0eb28    2 of   2   androidx/compose/ui/input/pointer/SuspendingPointerInputFilter_jvmKt
aac3198dcb9309cc    2 of   4   androidx/compose/ui/node/TreeSet
28e2e60e98dd7692  220 of 1298   androidx/appcompat/app/AppCompatDelegateImpl
67fe1cabed14d998   11 of  20   kotlin/SynchronizedLazyImpl
d74907877bdacc8d   11 of  47   androidx/compose/foundation/layout/InsetsListener
2321ccd76b0d443e    2 of   4   androidx/compose/ui/text/SaversKt$BaselineShiftSaver$2
6a4557ba11b2bda1   15 of  21   androidx/compose/ui/layout/SubcomposeLayoutState
c491c2edbf37d6a5    2 of  13   androidx/work/WorkManager
24894371a76714ae    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetMeasurePolicy$1
d7bb231f54d6fa1f    2 of  20   androidx/compose/foundation/layout/ColumnScopeInstance
6c1b307874434320    3 of   3   androidx/lifecycle/SavedStateHandlesVM
0e7d961f4c971cea    3 of   3   org/breezyweather/settings/SourceConfigStore
672c25f5092c1e76    4 of   4   androidx/compose/foundation/text/selection/SelectionRegistrarKt$LocalSelectionRegistrar$1
7215d8269f91184c    7 of   8   androidx/compose/ui/platform/AndroidUiFrameClock$withFrameNanos$2$callback$1
8198b7952b803318    5 of  14   androidx/compose/ui/graphics/Outline$Rounded
fa2cfca8623bde0f    2 of   4   androidx/compose/ui/text/SaversKt$TextRangeSaver$1
77ec5e6904e38b8e   18 of  35   androidx/compose/runtime/SnapshotStateKt__SnapshotStateKt
17203148aba45002    8 of   9   androidx/compose/ui/platform/AndroidUiDispatcher$Companion$Main$2
f1625dddc6aa47bd   10 of  45   kotlin/jvm/internal/ClassReference$Companion
