[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Droid-ify-_v0.7.6-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
49f48abf6a2f8f2f    2 of  11   androidx/core/view/ViewCompat$Api29Impl
b4e5a4100825ae9f    4 of  11   com/looker/droidify/DaggerDroidify_HiltComponents_SingletonC$FragmentCImpl
d363f60d1d339e0e  127 of 130   okhttp3/CipherSuite
777f30a1df00fe8d    5 of   6   okhttp3/internal/platform/Android10Platform$Companion
8ceb1640ef1ab3ef    1 of   6   com/google/android/material/progressindicator/BaseProgressIndicator$4
834406e82b0228f1    6 of   6   com/looker/droidify/di/NetworkModule$provideHttpClient$$inlined$-addInterceptor$1
dc0842845e816652   11 of  49   androidx/recyclerview/widget/SnapHelper
4e08a5972b92366c    5 of   7   androidx/fragment/app/Fragment$2
3cd5dbe53301d252    8 of  36   com/looker/droidify/utility/common/PermissionsKt
f45b7a7d6bbb63fe   10 of  73   com/google/android/material/progressindicator/LinearIndeterminateDisjointAnimatorDelegate
05d17380d26ea25c    7 of  46   androidx/recyclerview/widget/LinearLayoutManager$AnchorInfo
d368395e8d4a1118    4 of  16   kotlinx/coroutines/sync/SemaphoreSegment
5b341487a1aa187d    8 of  33   com/looker/droidify/utility/common/extension/FlowKt$filter$1
7f467ce5742491ef    1 of   2   androidx/recyclerview/widget/RecyclerView$3
f8b876eaafe037da   50 of  50   okhttp3/internal/http2/Huffman
c7057a6f5f815484    3 of   3   com/looker/droidify/ui/tabsFragment/TabsFragment$special$$inlined$viewModels$default$2
844f348794d43273    1 of   2   kotlinx/coroutines/flow/FlowKt__ErrorsKt$retryWhen$$inlined$unsafeFlow$1$1
e7e37f60c126bfd6    3 of  10   okhttp3/internal/http/StatusLine
dd5a1b2bd1540151    5 of   8   com/looker/droidify/Droidify$onCreate$2
746ff4f3c422f2c6   10 of  12   androidx/work/CoroutineWorker$startWork$1
a9b42582801cba52    2 of   2   okhttp3/internal/_NormalizeJvmKt
2ab48fecbd754e54    6 of  12   androidx/lifecycle/RepeatOnLifecycleKt$repeatOnLifecycle$3$1$1$1
4aff3dca8715c65a    1 of  11   androidx/datastore/core/DataStoreImpl$data$1$5
1e8b30758bd70352    8 of  10   androidx/datastore/core/DataStoreImpl$data$1$2
688f51f07148be4a    4 of   8   com/looker/droidify/datastore/model/LegacyInstallerComponent
ffc18cc4a63a4341   10 of  16   com/looker/droidify/Droidify$updatePreference$1$1
1b1c44bc66512f8f    2 of   2   kotlinx/serialization/descriptors/StructureKind$CLASS
4168a54de7a00505   23 of 132   androidx/room/util/DBUtil__DBUtil_androidKt
a64d82859d766f3f    6 of  29   okhttp3/internal/platform/android/BouncyCastleSocketAdapter
04170f41ef4dc29f   30 of 131   androidx/collection/LruCache
8d73acc4258572b4    2 of  17   androidx/activity/result/ActivityResultRegistry$register$3
31288904fb3ac591   35 of 162   okhttp3/internal/_HostnamesCommonKt
57ca1415f7de6289    9 of  11   androidx/datastore/preferences/protobuf/UnsafeUtil$1
0fb6b42a2bb666a3    4 of   5   com/looker/droidify/Droidify$updatePreference$1$2$invokeSuspend$$inlined$get$1
6c17f71542bccf37    1 of   2   com/looker/droidify/ui/appList/AppListViewModel$special$$inlined$get$1$2$1
e468ca7c812c79b2    3 of  19   kotlin/collections/CollectionsKt__MutableCollectionsJVMKt
c39bd0d95837bdff   34 of  61   okio/AsyncTimeout$sink$1
af1a699dbbeedbf9   12 of  13   com/looker/droidify/datastore/PreferenceSettingsRepository$updateLastModifiedDownloadStats$2
75a1b593347b82db   18 of  26   androidx/datastore/preferences/PreferencesProto$Value$ValueCase
d2399c97a060885a    4 of  15   com/looker/droidify/model/Product$Donate$Liberapay
02c566e467d6656f    3 of   3   com/looker/droidify/database/Database$Subject
342e4a442ea2e652    8 of  21   androidx/datastore/core/DataStoreImpl$data$1$invokeSuspend$$inlined$map$1$2
e2fd7a97b77e1989   17 of  65   okhttp3/CacheControl$Builder
3f32f75c30507ea0   26 of  79   androidx/room/RoomConnectionManager
69b6b3d8af7f13b3    9 of  25   com/fasterxml/jackson/core/util/JacksonFeatureSet
d809444fcbb37156    2 of   7   okhttp3/internal/proxy/NullProxySelector
533d4a31152d8a84    3 of   5   com/google/android/material/progressindicator/DrawableWithAnimatedVisibilityChange$3
d4f388ad1e0994f2    8 of  12   androidx/lifecycle/RepeatOnLifecycleKt$repeatOnLifecycle$3
4a231fdf0a8659dc   66 of 179   androidx/datastore/preferences/protobuf/UnsafeUtil
0b79a8a33ab30fc1   12 of  30   kotlinx/serialization/json/Json
b7358f074544ebde    2 of   2   okhttp3/CookieJar
9073c25e67caf34f    2 of   5   androidx/work/impl/Migration_12_13
fae8384d1016e41a   18 of  28   com/looker/droidify/Hilt_MainActivity
802964be0baad997    8 of   8   androidx/dynamicanimation/animation/AnimationHandler$AnimationCallbackDispatcher
fcf8ec9aceb4887a    3 of  31   kotlin/collections/SetsKt__SetsKt
6b8e1e8813c8c063   18 of  43   kotlinx/coroutines/DelayKt
630695b5a3aaf3b7    1 of   1   kotlin/coroutines/ContinuationInterceptor
f5e04c06f5c25a95   38 of  59   com/google/common/collect/RegularImmutableMap
a4cfaa403c478479    1 of   3   com/fasterxml/jackson/core/util/InternalJacksonUtil
b5b1eb96a23fcaaa   95 of 191   kotlinx/coroutines/EventLoopImplBase
8d5cb4d7651c7a25   16 of  19   com/google/android/material/appbar/ViewUtilsLollipop
6eb0d737d05eef6c   41 of  92   okhttp3/internal/connection/Exchange
6a127da9eb4c0a41    4 of   4   kotlinx/serialization/json/Json$Default
56cfbeb3ad1343d8    3 of  12   androidx/work/ListenableWorker$Result$Success
e348fd1166e0be00    6 of   7   com/looker/droidify/network/OkHttpDownloaderKt
de0dfad0fc5b6e3f    5 of  27   kotlinx/serialization/json/JvmStreamsKt
2fda0ae3c884eb07    9 of  16   kotlinx/coroutines/flow/FlowKt__ErrorsKt$catchImpl$2
b88ee16cbdeb72b3    4 of  16   kotlin/collections/SetsKt__SetsJVMKt
6b434d969a196a71    6 of   8   androidx/room/ObservedTableStates$ObserveOp
8762f0215a705b8d    8 of  12   androidx/datastore/core/DataStoreImpl$transformAndWrite$2$newData$1
5235e51ff97f88ea    2 of   3   androidx/lifecycle/viewmodel/CreationExtras$Empty
ec4d7952b0c1131e    1 of   7   androidx/room/migration/Migration
1bad6b732d02bb1e    2 of   9   okhttp3/CertificatePinner$Companion
0694aff7276fd8cb    1 of   2   com/looker/droidify/compose/repoList/RepoListViewModel_HiltModules_BindsModule_Binds_LazyMapKey
ff8f14e6f2000fa1   24 of  52   com/looker/droidify/index/RepositoryUpdater$downloadIndex$2
a7db1dbe06190ab5   10 of  23   com/google/android/material/progressindicator/DrawingDelegate$PathPoint
7feb2e9d19bc0e01    8 of  14   com/looker/droidify/ui/appList/AppListViewModel$special$$inlined$get$2$2
511b24d032be11b9    1 of  23   androidx/core/view/WindowInsetsCompat$Type
2acbdbc936f5d13a    2 of  13   kotlin/internal/PlatformImplementationsKt
022f75d2798018b3    6 of   8   androidx/datastore/preferences/PreferencesMapCompat$Companion
ff2fdc432ee3ab40    4 of  23   androidx/work/impl/constraints/controllers/NetworkNotRoamingController
704a5131f767e0cc    1 of   2   androidx/activity/result/ActivityResultLauncher
042bf257e24242ee    5 of 231   androidx/collection/ArraySetKt
6cd9829074787ce0    5 of   8   kotlinx/serialization/json/ClassDiscriminatorMode
7c3a61d7a3cbd8f7  153 of 312   com/looker/droidify/database/table/DatabaseHelper
759ee37ce34bd378    2 of  17   androidx/core/view/ViewCompat$Api26Impl
19d32e42e6a927ea    5 of   9   androidx/lifecycle/SavedStateHandleAttacher
801cd5a6e3c700a9   17 of  31   androidx/datastore/core/RunOnce
62f12e045410be30    2 of   2   androidx/constraintlayout/core/widgets/analyzer/BasicMeasure$Measure
085da8e2e26b5401    8 of  11   okhttp3/internal/connection/FastFallbackExchangeFinder$launchTcpConnect$1
93cda535d2abb286    2 of   2   kotlinx/serialization/descriptors/SerialKind$CONTEXTUAL
321e39814225cf6d    6 of   6   androidx/recyclerview/widget/DefaultItemAnimator$3
8799f2d479e08a75    4 of   4   com/looker/droidify/database/Database$RepositoryAdapter$getEnabled$2$1$1
d32344b5c0e8b1a0    1 of  17   com/google/android/material/shape/MaterialShapeDrawable$SpringAnimatedCornerSizeProperty
c213649780b6e0ec    2 of   9   kotlinx/serialization/descriptors/SerialDescriptor
8a1c0e089b1369e6    3 of   5   androidx/loader/content/ModernAsyncTask$InternalHandler
3dd0aff2bcdcb81c   11 of  15   com/looker/droidify/index/IndexV1Parser$DonateComparator
e966a18c6282bc8d    1 of  20   androidx/recyclerview/widget/RecyclerView$7
00b0917c27c4b0ed    2 of  18   okhttp3/internal/cache/CacheStrategy$Companion
ec3f1fa88d2bd85b    2 of   2   androidx/navigationevent/NavigationEventDispatcher$Companion
395fa30011697ddc   15 of  18   androidx/collection/internal/ContainerHelpersKt
7f74b9a509f3f9c9   17 of  42   androidx/activity/OnBackPressedDispatcher
9065636cb8ac0d4b    8 of  15   androidx/fragment/app/SpecialEffectsController$Operation$State$Companion
90c3ae0c6f5de77c    5 of   8   com/looker/droidify/index/RepositoryUpdater$IndexType
4ea45c1a1971dd20    4 of   4   kotlin/collections/SlidingWindowKt$windowedSequence$$inlined$Sequence$1
47f55dd84ca3407e   37 of  93   okhttp3/internal/http/CallServerInterceptor
a8651d214f1feca8    8 of 146   com/fasterxml/jackson/core/sym/CharsToNameCanonicalizer
4c7cf403bec87042   13 of  31   kotlinx/coroutines/internal/MainDispatcherLoader
65abdbeeefe5d757  226 of 363   kotlinx/coroutines/flow/SharedFlowImpl
04143bde2debc4d6    8 of  10   androidx/constraintlayout/core/SolverVariable$Type
6713685d3543bcf5    1 of   1   okhttp3/internal/connection/ConnectionListener$Companion$NONE$1
0dc86db47cf53a71   15 of  32   kotlin/collections/builders/SetBuilder
2627911a1fc56e04   17 of  20   okhttp3/internal/http2/ErrorCode
c6c1e5767b703e3a    8 of  57   kotlin/coroutines/intrinsics/IntrinsicsKt__IntrinsicsJvmKt
fd58597cdb1649cc   41 of  86   com/looker/droidify/utility/common/extension/InsetsKt
17f5869c95f70261    1 of   2   kotlin/jvm/internal/Ref$ObjectRef
64edad227bccf503  105 of 208   com/looker/droidify/database/Database$RepositoryAdapter
96add7e2fa082c46    5 of   6   kotlin/sequences/ConstrainedOnceSequence
a3a6d02ba8c5bc49    5 of   6   com/looker/droidify/utility/common/device/Huawei
1806906112dfcdb2    1 of   4   com/google/android/material/shape/MaterialShapeDrawable$1
bc593369cadc92e6   69 of 345   okio/RealBufferedSource
0766e168f518841d    1 of   2   kotlinx/coroutines/internal/Removed
1b509235bf9971f7    5 of  28   androidx/recyclerview/widget/RecyclerViewAccessibilityDelegate
d6fa60c8e2cab3f3    1 of  97   okio/Buffer$UnsafeCursor
01e3ed579b86603d    7 of  17   androidx/activity/OnBackPressedDispatcher$OnBackPressedEventInput
548dea932fdc16d2   59 of 162   okhttp3/internal/_HeadersCommonKt
b8eb7a4ab014e5a7    9 of  10   kotlin/sequences/DistinctIterator
646dd20f3f671e1d    4 of   4   kotlinx/serialization/descriptors/SerialKind
e5ae0ad42e4ea62f    9 of   9   com/looker/droidify/utility/common/extension/CursorKt
0c717dbecc2d4afe   18 of 115   kotlinx/coroutines/internal/ConcurrentLinkedListKt
e9fb1c47c895ba34    5 of   7   androidx/work/impl/model/WorkTagDao
83feb64d43fbc155    1 of   4   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper$Impl23
70a7f090c8232f0b    1 of   8   androidx/recyclerview/widget/RecyclerView$1
686d6bd2ca354eab    6 of   9   kotlinx/coroutines/CompletableDeferredImpl
e203ae662ff434b0    7 of  38   kotlinx/coroutines/flow/FlowKt__ZipKt
7b8498d3ff28cb5d    6 of   8   kotlinx/coroutines/JobNode
4e7bee8eece90b3a   13 of  26   com/fasterxml/jackson/core/util/BufferRecyclers
2f403cda8f0aebb6   17 of 270   com/looker/droidify/service/DownloadService
685abb151cea288d    4 of  18   androidx/constraintlayout/core/Pools$SimplePool
1f38be731417f277    5 of  18   kotlinx/coroutines/flow/FlowKt__CollectKt
61c98f2aa26b1bb8    5 of   8   com/looker/droidify/Droidify$updatePreference$1$2$invokeSuspend$$inlined$collectIndexed$1
7cdd4bfbf639662a    2 of  30   kotlin/jvm/internal/ReflectionFactory
f9b357a1dd1cc438    4 of   4   com/looker/droidify/database/Database$UpdaterAdapter$putTemporary$1$1$2
abcd7e1a69053be5    1 of   5   com/looker/droidify/di/DatastoreModule_ProvidePreferenceDatastoreFactory
d74cb909f97ff003   10 of  44   com/looker/droidify/datastore/extension/PreferencesKt
23fc9ce24061d845    2 of   2   com/fasterxml/jackson/core/util/ReadConstrainedTextBuffer
75e956f1b64dd268   49 of 115   kotlinx/coroutines/internal/LockFreeTaskQueueCore
990b0342e82b255f   17 of  31   androidx/activity/OnBackPressedCallback
ea7e64835a71d3b2    6 of   9   androidx/work/ExistingWorkPolicy
714ea34ea19ee4a1   11 of  19   com/looker/droidify/service/SyncService$WhenMappings
9dfbe29de4592c7f    1 of   2   com/looker/droidify/ui/repository/RepositoryViewModel_HiltModules_KeyModule_Provide_LazyMapKey
9c9fc5424b5625cb    2 of   2   kotlinx/serialization/descriptors/PrimitiveKind$INT
8511e30c018930d5   12 of  43   kotlinx/coroutines/channels/ChannelResult
f8dec6f563efda87    8 of  35   androidx/lifecycle/viewmodel/internal/ViewModelProviders
59f726d640dcd8be   14 of  18   com/google/android/material/shape/MaterialShapeUtils
b632597ff797ff9d   14 of  17   com/google/android/material/tabs/ElasticTabIndicatorInterpolator
effae3e93cc35797    9 of  14   androidx/lifecycle/LiveData$LifecycleBoundObserver
8f55e645c721e97c    6 of   6   com/looker/droidify/DaggerDroidify_HiltComponents_SingletonC$ServiceCBuilder
3086e635e02fc1d3    8 of  45   androidx/work/impl/background/systemjob/JobSchedulerExtKt
883b0405d5b2cec3    8 of  12   androidx/room/util/DBUtil__DBUtil_androidKt$performBlocking$1
e1357237d021b470    4 of 146   com/fasterxml/jackson/core/JsonParser
f31d80212244162c    4 of  33   kotlinx/coroutines/flow/FlowKt__MergeKt
9362d8d0981d84f9   11 of  34   androidx/lifecycle/ViewModel
534a634f8dd54a87   15 of  23   androidx/datastore/core/DataMigrationInitializer$Companion$runMigrations$2
da4d1887371b828a   33 of  70   kotlinx/coroutines/JobSupport$Finishing
4a1c7dfa1cf47c4e   12 of  17   kotlinx/coroutines/CompletedExceptionally
23b260dfad08993b    5 of  10   androidx/datastore/preferences/protobuf/NewInstanceSchemas
b89b002e0dee3204   10 of  10   com/looker/droidify/database/Database$Schema$Category
cef062cb8af9819d    8 of 215   androidx/core/app/NotificationManagerCompat
d42bff65743e2810    2 of   4   kotlinx/coroutines/sync/SemaphoreAndMutexImpl$tryResumeNextFromQueue$createNewSegment$1
4ee2f75399ce371e   59 of  70   androidx/work/impl/model/WorkSpecDao_Impl$1
dbfc4a3616b8a011   24 of  39   okhttp3/internal/http2/Settings
e8593de61aba9861    5 of   8   androidx/room/TriggerBasedInvalidationTracker$syncTriggers$2$1$1$1$WhenMappings
dbc7249ba5b81d8c    5 of   6   androidx/datastore/preferences/protobuf/ProtoSyntax
4d11f8bfe4862640    2 of  36   kotlin/ranges/RangesKt__RangesKt
bcd5368ecc458175    8 of  27   androidx/sqlite/driver/SupportSQLiteDriver
b7a6900c54e8f42e   10 of  10   com/looker/droidify/database/Database$Schema$Product
9f5cb75b56af09c5    2 of   2   com/looker/droidify/Hilt_MainActivity$1
dc50692b3f0ccd19    2 of  40   androidx/core/view/ViewCompat$AccessibilityPaneVisibilityManager
16bd03b8b8378a5c    4 of   6   androidx/viewpager2/widget/ViewPager2$3
6c7f53c98e7766ae    1 of   2   kotlinx/coroutines/flow/FlowKt__ErrorsKt$catchImpl$2$emit$1
d9a0dc160ed45c0d    3 of  65   com/google/android/material/internal/ToolbarUtils
b3bc811caa482f98    3 of  18   kotlin/jdk7/AutoCloseableKt
8259717121d23588   14 of  22   androidx/lifecycle/ReportFragment$Companion
c38a48866865441b    1 of   5   com/looker/droidify/service/SyncService_MembersInjector
ce2d5902218681db    2 of   3   androidx/arch/core/internal/SafeIterableMap$DescendingIterator
c33b503b829aa6ee    2 of   3   kotlinx/coroutines/InvokeOnCompletion
ba7eb7d0068c5c56    2 of  24   kotlin/coroutines/ContinuationKt
ed8a7bc5bfc12efa   43 of  56   com/looker/droidify/work/DownloadStatsWorker
516a60bbe7d30175    7 of   7   androidx/work/impl/model/SystemIdInfoDao_Impl$1
1838695323410552    4 of   6   com/looker/droidify/index/RepositoryUpdater$Stage
906d7eb9336c8ac2    1 of   2   com/looker/droidify/compose/repoList/RepoListViewModel_HiltModules_KeyModule_Provide_LazyMapKey
ca0bbbbf85add364    3 of   7   androidx/work/impl/utils/SerialExecutorImpl$Task
ce37727c3de866dd   10 of  13   kotlin/time/DurationUnit
f5c0dc3266ffd873    2 of   3   okhttp3/internal/connection/RealCall$timeout$1
04be8a45618aa8f0   42 of  55   androidx/datastore/preferences/core/PreferencesFileSerializer
9b6d3201153bdbd4   11 of  12   com/looker/droidify/ui/tabsFragment/TabsFragment$Layout
73494f868afd51b6    2 of   3   kotlinx/coroutines/Active
e82eca2d6627f3a1    4 of   6   com/looker/droidify/Droidify$updatePreference$1$3$2
1e5e733eb02d2ac8    2 of   2   androidx/work/SystemClock
c3b645c78cbb0d4c    5 of   6   androidx/constraintlayout/core/widgets/ConstraintWidget$DimensionBehaviour
fdec59b2f2a4b17d   47 of  80   kotlinx/serialization/json/internal/CharsetReader
c9d3629974db981b    7 of  20   com/looker/droidify/di/NetworkModuleKt
fbac2689e2b5f81c    8 of  19   androidx/work/impl/model/WorkGenerationalId
180d9c2a8fbe7c14    7 of  38   androidx/datastore/preferences/protobuf/ProtobufArrayList
ca7122b39c8a23c6    2 of   3   kotlinx/coroutines/CancelHandler$UserSupplied
db2c3ef57bb109f8   13 of  60   com/looker/droidify/network/header/HeadersKt
925b340cd1ba407c    4 of   5   androidx/room/RoomOpenDelegate
e5b3c7fe4776e2a8    4 of  36   androidx/core/view/WindowInsetsCompat$Builder
424989e1e167bd59    7 of   9   com/google/android/material/button/MaterialButton$WidthChangeDirection
ef8d93a06fbc8407    4 of   4   com/looker/droidify/utility/common/extension/DateTimeKt
b42c41782d0a2fc9    1 of   2   androidx/viewpager2/widget/ViewPager2$PageAwareAccessibilityProvider$3
50b00eb14928c0be    2 of   2   kotlinx/coroutines/YieldContext$Key
4fb438b422b8b221    2 of   4   androidx/core/content/ContextCompat$Api23Impl
329fa38167c8714d   11 of  54   com/fasterxml/jackson/core/JsonStreamContext
571c4d1fc1724cea   40 of 227   androidx/constraintlayout/widget/ConstraintLayout$LayoutParams
b22c96451093f366    2 of   2   com/looker/droidify/ui/appList/AppListFragment$Companion
c57d256b0c381bb3   10 of  13   androidx/lifecycle/LifecycleService
39f8906d24965aa2    5 of 106   androidx/room/DatabaseConfiguration
53f11ff49a58a1f8    7 of  29   kotlin/collections/builders/MapBuilder$EntriesItr
e5a376a24a3dae9b    8 of  12   androidx/lifecycle/RepeatOnLifecycleKt$repeatOnLifecycle$3$1$1$1$1$1$1
440c490e72909835    1 of   2   androidx/appcompat/widget/TintInfo
17fd931ee4d1e798    1 of  10   androidx/fragment/app/FragmentManager$8
07e2a132650b6470    3 of   5   androidx/appcompat/widget/TooltipCompat
7db0d0d30bbf4172    1 of   2   com/google/android/material/shape/ShapeAppearancePathProvider$Lazy
2f7c68e908bbc881   11 of  12   kotlin/coroutines/CoroutineContext$DefaultImpls
365c7ffc82e1ccee   15 of  27   androidx/datastore/core/FileStorage
9cfb3096d2c2691f    4 of   4   kotlin/collections/CollectionsKt___CollectionsKt$asSequence$$inlined$Sequence$1
