[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Cofi-_v1.21.5-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
2481e59bf40bdc2d    9 of  16   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$2$WhenMappings
a66413744b54f779   54 of 114   androidx/compose/ui/graphics/vector/ImageVector$Builder
a53c460bbba491d1    1 of  11   androidx/compose/ui/input/key/KeyInputNode
6a1935eb28799ec3   25 of  62   androidx/compose/runtime/ComposerImpl$CompositionContextImpl
bd76519b22ee2749    2 of   4   androidx/compose/ui/text/SpanStyleKt$resolveSpanStyleDefaults$1
0420c39a7b27d5d6    4 of   4   androidx/compose/animation/core/VectorConvertersKt$IntOffsetToVector$1
024c6cd00dccea1c    1 of   1   androidx/navigation/CollectionNavType
6dd5b1332f15baa1    1 of   2   kotlin/jvm/internal/Ref$FloatRef
8373d179f04cab14    3 of   5   androidx/compose/foundation/lazy/layout/LazyLayoutKeyIndexMap$Empty
72b51deaae3dc836    9 of  15   com/google/android/gms/common/api/internal/ApiKey
fc5a00478dff38b6    4 of  33   kotlinx/coroutines/flow/FlowKt__MergeKt
1a613915bab19093    2 of   3   androidx/tracing/TraceApi18Impl
b03545dac27b5ec3    4 of   4   androidx/compose/runtime/snapshots/SnapshotStateObserver$ObservedScopeMap$derivedStateObserver$1
2a112849037a687a    2 of   9   androidx/work/impl/WorkDatabase_AutoMigration_14_15_Impl
6be9c55e0f46c8aa    3 of   4   androidx/compose/ui/text/android/CanvasCompatM
4e658e08fcebd5e3    2 of  12   androidx/compose/material3/ComposableSingletons$AppBarKt$lambda-6$1
72de142a0fdb6048    3 of   3   com/omelan/cofi/pages/list/RecipeListKt$RecipeList$4$1$invoke$$inlined$items$default$2
3450a65517836cee    2 of  11   androidx/activity/OnBackPressedDispatcher$OnBackPressedCancellable
069e104b8e7731ca    4 of   4   kotlinx/coroutines/flow/internal/SafeCollectorKt$emitFun$1
cdc4138bb5aae28d    4 of 416   androidx/collection/IntSet
f2d387b0e856d45d    2 of   2   com/omelan/cofi/ui/ShapeKt
ecda6fa262642875    5 of   5   com/omelan/cofi/pages/list/RecipeListKt$RecipeList$4$1$1
6e62a893e4906b13    5 of 144   androidx/compose/ui/input/pointer/MotionEventAdapter
6e292299ae012bc2   49 of  55   androidx/compose/material3/SurfaceKt$Surface$2
d0d77bbbf198738d    1 of   5   androidx/compose/animation/core/VectorizedFiniteAnimationSpec
0dad74d24352d351    2 of 211   kotlin/io/FilesKt__UtilsKt
18ed2b31bfb74517   47 of 263   androidx/compose/ui/text/platform/extensions/SpannableExtensions_androidKt
5e6eb23bf2afd785    2 of   6   androidx/compose/runtime/Applier
f345cf1edde6c83d    5 of   9   androidx/compose/material/ripple/RippleThemeKt
ff2a02817b456f6f    2 of   4   androidx/compose/ui/platform/InspectableValueKt$NoInspectorInfo$1
9936b0ba7294329d    7 of   8   androidx/compose/ui/text/style/TextDirection$Companion
ea5a6bb3fb445325    3 of   3   androidx/compose/foundation/lazy/grid/LazyGridItemProviderKt$rememberLazyGridItemProviderLambda$1$intervalContentState$1
df563e5e43890b0f    4 of   4   androidx/compose/foundation/layout/WindowInsetsPaddingKt$ModifierLocalConsumedWindowInsets$1
3661b57e0102eb92    1 of   1   com/google/android/gms/wearable/internal/zzci
ca5396ea418eb4b8   11 of  38   androidx/compose/foundation/layout/WindowInsetsKt
1c088d680de3f513    1 of  75   androidx/work/impl/model/WorkSpecDao_Impl$2
2cd4962217e98485    6 of   7   kotlinx/coroutines/internal/FastServiceLoaderKt
8fbca246d05cd43a   10 of  18   androidx/compose/runtime/SnapshotThreadLocal
2bf2452209448e0a    3 of   3   kotlinx/coroutines/flow/internal/NopCollector
0be1da417a73224c    1 of   6   androidx/datastore/preferences/core/PreferencesFactory
29afebcc69a8826a    8 of  11   com/omelan/cofi/components/RecipeInfoKt$RecipeInfo$2$1$1$1$1
ad85673745aea6b9    4 of   4   androidx/compose/foundation/lazy/grid/LazyGridMeasureKt$measureLazyGrid$3
dc69d4c11bbe9ab0    1 of   6   androidx/navigation/NavDeepLink$mimeTypePattern$2
9009f2f983fee8a8    5 of  39   androidx/compose/ui/ComposedModifierKt
528b88fa462d75f6   11 of  14   androidx/compose/ui/text/font/FontFamilyResolverImpl$resolve$result$1
f2da41b22fb0f573    7 of  23   com/omelan/cofi/model/DataStore
7798986f83a985ea    4 of  20   androidx/compose/ui/unit/FontScaling
2d6617a8708983f1    8 of  15   androidx/compose/runtime/changelist/Operation$Ups
a742a0c26eeb60dc   32 of  36   androidx/compose/foundation/layout/SpacerKt
41cecd53443ce118    3 of   3   kotlinx/coroutines/flow/SafeFlow
c0729722f2054c90  141 of 181   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt
8b8e099336fb1d20   16 of  25   com/omelan/cofi/share/model/StepType
4f5996094c871c11    4 of   4   androidx/navigation/NavController$navigate$5
c2a36262e310ca17   21 of 422   androidx/compose/material3/IconButtonDefaults
76881ba7cbb88f5f    7 of  95   androidx/compose/ui/semantics/SemanticsConfiguration
cd9c91b63a73ef92    9 of  12   kotlinx/coroutines/CompletedExceptionally
c7d0f439b4fd8ed8   16 of  36   androidx/compose/ui/text/style/TextDirection
b15706910cf292e5    4 of   6   androidx/window/layout/ActivityCompatHelperApi30
82d22166e1e0ab81    9 of  14   kotlin/internal/jdk8/JDK8PlatformImplementations$ReflectSdkVersion
d0c390f94e792795   20 of  45   kotlin/coroutines/CombinedContext
e022e15f20f4e851   11 of  71   androidx/lifecycle/viewmodel/compose/ViewModelKt__ViewModelKt
bbcf404057bfa5ed   18 of  68   androidx/compose/ui/draw/PainterElement
20f311dbbe866642    3 of   3   androidx/compose/runtime/saveable/ListSaverKt
0dbc002ed767931b    2 of   2   kotlin/collections/ArrayDeque$Companion
bb145204df1f1ffe   52 of  67   androidx/compose/ui/platform/AndroidUiDispatcher
4b9116e4f8abec2a   76 of 212   androidx/navigation/NavGraph
c931397e115648e5    1 of   7   com/omelan/cofi/MainActivity$onTimerRunning$1
b1b7bb2fdb4d182b   24 of  55   androidx/appcompat/view/ContextThemeWrapper
de8ff8c6554e5af8    2 of   6   kotlinx/coroutines/internal/LimitedDispatcherKt
d499d7cff94013e9    1 of  50   androidx/compose/runtime/collection/ScatterSetWrapperKt
43372effac840b4d    2 of   2   okio/Segment$Companion
bdfdeeee5e5e674c    1 of  16   com/google/android/gms/common/zzc
8e61ffba8ff1142e    4 of   4   com/omelan/cofi/components/PipAwareAppBarKt$InsetAwareTopAppBar$1$1
be5e469d8e0b7ccd    1 of   4   androidx/profileinstaller/ProfileVerifier$CompilationStatus
df6a268225be3650    4 of   7   androidx/compose/ui/draw/EmptyBuildDrawCacheParams
6def4cff0f73a464   40 of 119   androidx/compose/foundation/lazy/layout/LazyLayoutItemAnimation
1bff74468e2fab9f    4 of   5   com/omelan/cofi/share/DataStore$getWeightSetting$$inlined$map$1
48bbc8f793c35981    1 of   7   androidx/compose/runtime/GroupInfo
aebd59029cb3211e    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$5
22f36e1917a4115c    5 of  21   androidx/compose/animation/SizeAnimationModifierNode$AnimData
955d1a6fdba49e85    5 of  13   androidx/compose/ui/input/pointer/SuspendingPointerInputFilterKt
3a8c9dae6eac039b    9 of  24   androidx/compose/ui/graphics/PaintingStyle
d9b6f074fe455d92    2 of   4   androidx/compose/ui/graphics/AndroidColorSpace_androidKt
20ba6a10561716a5  413 of 1174   androidx/compose/ui/node/LayoutNode
d9f30cb150a32ffa    6 of  12   androidx/lifecycle/viewmodel/internal/JvmViewModelProviders
8ec0914ef49d610f    4 of   4   androidx/arch/core/executor/DefaultTaskExecutor$1
7cbecc82d7bbcd9b   32 of  80   androidx/savedstate/SavedStateRegistry
dcb9828476c902e8    2 of   4   androidx/compose/ui/platform/AndroidComposeView$configurationChangeObserver$1
fcfbcf8cbe82a7d2   18 of  23   com/omelan/cofi/MainActivity$MainNavigation$2
c6daec9591d8f1bf   13 of  40   androidx/emoji2/text/DefaultEmojiCompatConfig$DefaultEmojiCompatConfigFactory
5cdfbc6294d5be43    8 of  10   androidx/compose/ui/text/style/TextAlign$Companion
85205af2c9abdc49    9 of   9   androidx/compose/ui/graphics/vector/PathNode
51318b7d04a7f4d9   20 of  28   androidx/compose/foundation/lazy/layout/LazyLayoutItemContentFactoryKt
d860187dca1ec036    2 of   2   kotlinx/coroutines/flow/SharedFlowImpl$collect$1
e2d18a92c2a5c0d0    3 of   3   androidx/navigation/NavControllerViewModel$Companion$FACTORY$1
ace52fce9c363521    4 of  17   androidx/compose/ui/text/style/TextDecoration$Companion
4ac5aa07330b5989   13 of  16   androidx/compose/foundation/lazy/grid/LazyGridItemProviderImpl$Item$1
d7754bb8179ea111    5 of  28   androidx/compose/ui/graphics/vector/PathNode$QuadTo
76388ba0f6b5c168    3 of   8   kotlinx/coroutines/BuildersKt
a9eba4628e5dc991    2 of   4   androidx/navigation/NavController$Companion
30138105fabf81ec   51 of  88   androidx/compose/ui/graphics/vector/PathComponent
aea4d070f7066395    3 of  28   kotlin/io/CloseableKt
d05ae76e9efc4383    3 of  52   kotlinx/coroutines/ExecutorCoroutineDispatcherImpl
fc495ee156cc1e2f    6 of   6   androidx/activity/ViewTreeOnBackPressedDispatcherOwner
638d608bbec53788    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalGraphicsContext$1
c34791cded2955ef    5 of   8   com/omelan/cofi/utils/WearUtils$sam$androidx_lifecycle_Observer$0
72fd31552f6c4688    4 of   5   androidx/compose/ui/text/EmojiSupportMatch$Companion
85ab325846749bca    1 of   3   androidx/compose/ui/platform/AndroidComposeView$focusOwner$6
691d6a626954a078   12 of  16   androidx/compose/foundation/lazy/LazyListItemProviderImpl$Item$1
6190dc9fb39aa4c1    1 of  11   com/google/android/gms/common/api/internal/ListenerHolder$ListenerKey
bcb829afb35ccc1c    5 of   5   androidx/compose/foundation/lazy/layout/LazyLayoutKt$LazyLayout$3$1$1
710f6c751f312812   12 of  21   androidx/datastore/core/DataStoreInMemoryCache
292a1872ab611063    2 of   4   androidx/compose/ui/text/SaversKt$LocaleSaver$2
027bafe33c4d1b8e   12 of  60   androidx/compose/ui/unit/TextUnit
53899100941f3cc8   49 of  60   androidx/compose/animation/core/VectorizedFloatAnimationSpec
9af45dc77bac96c0    8 of  16   androidx/compose/ui/modifier/BackwardsCompatLocalMap
70e68978a52436da    2 of  19   androidx/compose/animation/Fade
a9e63cdd9fd2c080    1 of   2   androidx/datastore/core/okio/OkioReadScope$readData$1
51333d5d98161e13    8 of  31   kotlin/Result
73aa478099454704    4 of  47   com/google/android/gms/common/util/PlatformVersion
510d4962b62ec435    2 of   2   androidx/compose/ui/platform/AndroidAccessibilityManager$Companion
485ee71d54ba118d    2 of   8   androidx/navigation/compose/NavHostKt$NavHost$27$1$invoke$$inlined$onDispose$1
fd9040aad75b6014    2 of   4   androidx/compose/ui/node/BackwardsCompatNodeKt$onDrawCacheReadsChanged$1
a8a88726ac0ca9f7    4 of  12   androidx/compose/ui/text/android/BoringLayoutFactoryDefault
09db1ab14bbf52a3    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalFocusManager$1
e95af69030ace511    1 of  16   kotlin/internal/jdk7/JDK7PlatformImplementations
6bc310a2eb963a8f   31 of  41   androidx/compose/foundation/lazy/grid/LazyGridStateKt
f6c34d5950fa8118    6 of  14   androidx/compose/foundation/layout/PaddingValuesElement
8a47902f03089319   98 of 330   androidx/navigation/NavDeepLink
a7bbc22a1892b77a    2 of   4   com/google/android/gms/common/internal/TelemetryLoggingOptions$Builder
49eaa04aa1a3827f   21 of  66   androidx/compose/ui/graphics/painter/Painter
c8bbc5ac63f7e49e   20 of  29   androidx/compose/foundation/lazy/LazyListSemanticsKt
0d840280df833a07    2 of  16   kotlin/collections/AbstractMap$Companion
918adb5ea0b9c0ec    2 of  12   androidx/compose/material3/ComposableSingletons$AppBarKt$lambda-11$1
6d701b00b7c8ab3e    1 of   5   androidx/collection/internal/Lock
848c51ecb0cb8f22    1 of   7   androidx/work/impl/WorkDatabase_AutoMigration_16_17_Impl
12d67893f4b4747b   24 of  37   androidx/compose/foundation/layout/LimitInsets
ba8afa7eadad27d5    1 of   1   androidx/compose/ui/platform/TestTagKt
5dec5f0a9d1ad56e    3 of   4   androidx/compose/ui/unit/DensityKt
7774b73e35827f5e    1 of  14   androidx/compose/material3/AppBarKt$TwoRowsTopAppBar$appBarDragModifier$2$1
0f6aba949e5a413d    2 of   2   androidx/compose/ui/graphics/drawscope/DrawStyle
940a311d62432dcd    7 of   8   com/omelan/cofi/components/RecipeInfoKt$RecipeInfo$1$1
d40f02b94a8836a0   11 of  31   androidx/compose/foundation/layout/PaddingNode
6322b46a51686c80   11 of 161   okio/FileSystem
3d88e0fb586d4fbc    2 of 313   kotlin/collections/MapsKt___MapsKt
4e1cbd549229abc5    6 of   9   androidx/compose/foundation/lazy/layout/LazyLayoutAnimationSpecsNode
5dbbeb70b10c4d62   22 of  36   androidx/compose/material3/windowsizeclass/WindowHeightSizeClass
f1c1fc0338d77fb2    7 of   7   androidx/sqlite/db/framework/FrameworkSQLiteDatabase$query$cursorFactory$1
6fb1efd8c43e6efe    6 of  47   androidx/compose/ui/text/TextRange
a0901742f1cb0cb2   23 of  24   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1
e426e951069da144    1 of  15   androidx/compose/ui/input/pointer/PointerButtons
734dbfd149d66ff9    2 of   8   androidx/compose/animation/core/VectorConvertersKt$DpOffsetToVector$2
3d9d35450979eb14    3 of  22   androidx/compose/foundation/text/HeightInLinesModifierKt
c1e8c1ace295e864    2 of   4   androidx/compose/animation/EnterExitTransitionKt$shrinkHorizontally$1
bd036b3276e3ea64    3 of  53   androidx/core/view/MenuHostHelper
8d170f35d91bb18f    2 of   2   androidx/lifecycle/compose/LocalLifecycleOwnerKt
c5200d8a1e8e5c93   10 of  22   androidx/compose/foundation/lazy/LazyItemScopeImpl
84474a2096987245    3 of   3   androidx/compose/ui/focus/FocusInvalidationManager$scheduleInvalidation$1
0a7994b40c9918e8    1 of   1   androidx/compose/ui/layout/OnGloballyPositionedModifierKt
66718352e3760ceb   52 of  98   com/google/android/gms/common/api/GoogleApi
9ba3a50a4a053e13    8 of  12   androidx/datastore/core/DataStoreImpl$internalDataFlow$1$2
78f0385a0bd5e1c0   28 of  75   androidx/compose/runtime/PrioritySet
da244f70f5c50a56   21 of  33   androidx/compose/ui/platform/Wrapper_androidKt
2a38285107534ffd    6 of  17   androidx/compose/runtime/DynamicValueHolder
e911ecbd56b9d9d9    6 of  12   androidx/compose/ui/platform/WrappedComposition$setContent$1$1$1$1
3021d14c7e59b5fa    6 of  22   kotlin/coroutines/ContinuationInterceptor$DefaultImpls
222a724b96e2ac4d    2 of 125   androidx/compose/ui/node/HitTestResult
2dcf034d869d62d0   13 of  40   androidx/compose/ui/text/android/style/IndentationFixSpan_androidKt
457d589e490c3e3f    2 of   7   kotlinx/coroutines/internal/ThreadContextKt$updateState$1
a350b5e5153d495d    1 of   8   androidx/compose/ui/platform/AndroidComposeView$_inputModeManager$1
5cb2fa0212f6be93    5 of  33   androidx/compose/ui/graphics/CanvasUtils
9bd6820f34834780    8 of  11   com/omelan/cofi/components/ListInfoBoxKt$RecipeListInfoBox$1$1$2$2
14ad558138a6d357    6 of   9   androidx/compose/foundation/lazy/grid/LazyGridItemScopeImpl
503992b2e65f6e0a    4 of   4   com/omelan/cofi/pages/list/RecipeListKt$RecipeList$4$1$invoke$$inlined$items$default$1
0fe0c4ae20d88172    9 of  10   kotlinx/coroutines/flow/StartedWhileSubscribed$command$2
06b9a2c02b4445db   19 of  24   androidx/compose/runtime/CompositionLocalMapKt
1a860e5c156c4b51    4 of  33   androidx/compose/ui/text/android/BoringLayoutFactory
b3a005ca1fe02361    3 of   3   androidx/compose/foundation/layout/BoxKt$EmptyBoxMeasurePolicy$1
dce10a6599e78597    6 of  39   okio/NioSystemFileSystem
94c4e3ad5a9c470c    2 of   2   com/omelan/cofi/share/DataStore$getWeightSetting$$inlined$map$1$2$1
d8c9aecccb2797d9    4 of  12   com/google/android/gms/common/internal/TelemetryLoggingOptions
374e9446d53bfccf   58 of 274   androidx/compose/runtime/internal/ComposableLambdaImpl
6c1b307874434320    3 of   3   androidx/lifecycle/SavedStateHandlesVM
a61e0d8aabe86b78   18 of  44   androidx/compose/material/ripple/RippleNode
c7dd2fdb5797f494    5 of   6   androidx/compose/runtime/ReferentialEqualityPolicy
b8e3158400a7c6cb    6 of   7   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$snapshotFlow$1$readObserver$1
7519082ec5dbd3e2    6 of  23   androidx/datastore/core/SimpleActor
89859d61fc3083da   61 of  82   androidx/compose/runtime/saveable/SaveableStateHolderImpl
01d4b7e7dc4d016a    4 of   7   com/omelan/cofi/utils/FabType
9d224e08a74e5f7d    2 of  20   androidx/collection/ScatterSet$SetWrapper
db1866834be4dd63   19 of  22   androidx/compose/foundation/lazy/grid/LazyGridMeasuredLine
6895d10f4afb3840    6 of  36   androidx/compose/runtime/CompositionKt
952fb646954d5d05   23 of  85   androidx/compose/ui/graphics/SimpleGraphicsLayerModifier
bf09c2268a3f7c34    3 of   3   androidx/compose/ui/graphics/ColorFilter
8cc8df6755778dff   24 of  61   androidx/compose/ui/platform/DisposableSaveableStateRegistry_androidKt
547b13081ad0968d    2 of   6   androidx/compose/ui/graphics/Path$Companion
7ccbde1ca1630887    3 of   3   androidx/compose/foundation/lazy/grid/LazyGridState$Companion
94e8e09f75e9eaa6    8 of  37   androidx/compose/foundation/lazy/LazyItemScope
b804aeafe66c7bfd    5 of  62   com/google/android/gms/common/internal/zzr
0bc7df9b9e628104    4 of   4   androidx/compose/runtime/LeftCompositionCancellationException
1044fcf6024d85c3    2 of   2   kotlinx/coroutines/ExecutorCoroutineDispatcher
33066e5e3e0e486b    9 of  16   androidx/lifecycle/DefaultLifecycleObserverAdapter$WhenMappings
d63c16502d5b2609    3 of  24   androidx/core/os/BundleCompat
7762ff1d884b2b0a   26 of  51   androidx/compose/ui/text/android/StaticLayoutParams
f248a0ecaa59b3c2    7 of  11   androidx/compose/ui/platform/WrappedComposition$setContent$1$1$3
852be7e2e20a8b82    2 of   4   androidx/compose/ui/text/SaversKt$UrlAnnotationSaver$1
14ee5f0a4bbd8b1f    1 of   7   kotlin/jvm/internal/PropertyReference2
3ea71c7e183931a6    4 of   6   androidx/compose/foundation/DarkThemeKt
53d9aef3b12ee743    8 of  20   androidx/compose/ui/text/TextRangeKt
a63f56da5362c8cf   43 of  50   androidx/compose/foundation/lazy/layout/LazyLayoutKt$LazyLayout$3
a72975fcb2c5eb5b   43 of  74   androidx/compose/ui/graphics/vector/VectorComponent
66b4f0042d63309f    9 of 172   kotlinx/coroutines/flow/FlowKt__ReduceKt
642910d650276f94    9 of  19   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$collectAsState$1$1
0370d8a2f1dc8143    3 of  19   androidx/compose/ui/focus/FocusPropertiesElement
3fa03cb33b165355   23 of  55   androidx/compose/ui/text/font/FontFamilyResolverImpl
142e3765ea25823e    2 of  11   androidx/compose/ui/platform/CalculateMatrixToWindowApi29
01c3dbadbbe94ad6   14 of  21   androidx/arch/core/executor/ArchTaskExecutor
bea55a98c5c96aa1    1 of   2   com/google/android/gms/wearable/NodeClient
0bf1198f0291bbba    6 of  22   androidx/compose/ui/graphics/colorspace/Connector$Companion
3ab0e7b79a0e8c55    5 of   8   androidx/lifecycle/EmptyActivityLifecycleCallbacks
027f2d456d02a958   10 of  16   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest$flowCollect$3$1
1baf2b0eac8fd74e   12 of  43   androidx/compose/ui/text/font/PlatformTypefacesApi28
